,index,Joueur,Poste,Cote,Enchère moy,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Corner gagné,Passes,Ballons,Interceptions,Tacles,Duel,Fautes,But évité,Action stoppée,DMI,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,j-16,j-17,j-18,j-19,j-20,j-21,j-22,j-23,j-24,j-25,j-26,j-27,j-28,j-29,j-30,j-31,j-32,j-33,j-34,j-35,j-36,j-37,j-38,Titu_4,Titu_10
953,1876,Arslan Tolgay,MD,9.0,0.0,4.98,4.98,5.0,26,26,34,0.48,0.48,0.51,1,1,1,0.42,0.42,0.5,922,922,1323,35.46,35.46,38.91,922.0,1323.0,6.0,9.0,2.5,0.0,0.0,0.0,0.0,1.0,10.0,0.7935,621.0,7.0,10.0,52.21,13.0,0.0,0.0,5.25,4.875,5.0,5.0,4.5,4.5,5.5,5.0,4.5,4.5,6.0,5.5,5.0,5.0,5.0,4.5,4.5,5.0,5.0,4.5,5.0,4.0,5.5,6.0,5.5,5.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,4.0,5.5,0.0,5.5,5.0,0.0,0.0,5.0,4,10
954,1877,Fazio Federico,DC,6.0,8.0,4.96,5.0,5.04,13,1,25,1.46,0.0,1.41,1,0,2,0.92,0.0,0.96,1064,3,2139,81.85,3.0,85.56,1064.0,1070.0,7.0,6.0,3.5,0.0,0.0,0.0,0.0,0.0,4.0,0.74,700.0,29.0,12.0,61.62,11.0,0.0,0.0,6.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.5,0.0,0.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,5.0,4.5,5.0,6.5,6.0,5.0,3.5,5.5,5.0,5.5,6.0,7.5,0.0,3.0,4.5,5.5,3.0,1,2
955,1879,Haas Nicolas,MD,10.0,12.0,4.94,5.0,4.94,18,1,18,0.64,0.0,0.64,1,0,1,0.56,0.0,0.56,960,21,960,53.33,21.0,53.33,960.0,960.0,6.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.7555,462.0,7.0,11.0,42.7,18.0,0.0,0.0,5.0,4.75,5.083333333333333,5.0,0.0,0.0,4.5,5.0,0.0,0.0,5.0,5.5,5.5,0.0,0.0,0.0,4.5,5.5,0.0,4.0,6.0,5.0,4.5,5.5,4.0,4.0,6.0,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6
956,1881,Pobega Tommaso,MD,7.0,21.0,4.88,0.0,5.04,13,0,23,0.68,0.0,0.62,1,0,1,0.46,0.0,0.57,570,0,1281,43.85,0.0,55.7,570.0,1281.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6892,295.0,7.0,7.0,40.28,24.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,4.5,0.0,4.5,6.0,0.0,0.0,0.0,0.0,3.5,5.5,5.0,4.0,0.0,0.0,5.5,5.0,5.5,5.0,0.0,5.0,4.5,5.5,5.0,6.0,0.0,5.5,5.5,0.0,4.5,5.5,5.0,0,3
957,1882,Pickel Charles,MD,8.0,9.0,4.86,4.5,4.86,25,7,25,0.7,0.29,0.7,1,0,1,0.92,1.0,0.92,1882,527,1882,75.28,75.29,75.28,1882.0,1882.0,6.5,8.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.7552,1005.0,18.0,16.0,44.19,27.0,0.0,0.0,5.0,4.375,4.5,4.0,4.5,4.5,4.5,5.0,4.5,4.5,0.0,4.5,4.5,3.5,5.5,4.5,5.0,6.0,6.0,4.0,6.5,0.0,5.5,5.0,5.0,5.5,4.5,4.5,5.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9
958,1885,Ceccherini Federico,DC,7.0,0.0,4.83,0.0,4.68,15,0,25,0.65,0.0,0.79,1,0,2,0.93,0.0,0.96,1039,0,1815,69.27,0.0,72.6,1039.0,908.0,6.0,7.0,2.5,0.0,0.0,1.0,0.0,0.0,2.0,0.7365,608.0,10.0,14.0,52.43,26.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.5,5.5,5.0,6.0,4.5,4.0,5.0,0.0,5.0,6.0,0.0,4.5,4.0,0.0,5.0,0.0,4.5,4.0,0.0,0.0,3.5,4.0,3.0,4.5,5.0,6.0,4.5,5.5,0.0,3.5,5.0,0,4
959,1887,Djidji Koffi,DC,10.0,13.0,4.81,4.71,4.87,24,7,31,0.84,0.86,0.76,1,0,1,0.83,0.71,0.74,1832,479,2133,76.33,68.43,68.81,1832.0,2133.0,6.5,10.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.8517,1251.0,27.0,19.0,52.05,20.0,0.0,0.0,5.5,4.5,4.722222222222222,5.0,5.5,4.5,3.0,5.0,4.5,5.5,0.0,6.0,3.5,5.0,5.0,4.0,0.0,4.5,6.5,0.0,4.0,5.0,3.5,5.5,4.5,5.5,4.0,5.0,5.5,5.5,0.0,5.5,5.5,5.0,4.5,0.0,0.0,0.0,0.0,5.0,5.0,4,9
960,1889,Pirola Lorenzo,DC,12.0,12.0,4.8,5.67,4.8,15,6,15,1.21,0.88,1.21,1,1,1,0.8,1.0,0.8,1082,493,1082,72.13,82.17,72.13,1082.0,1082.0,6.0,12.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8263,672.0,20.0,22.0,60.58,21.0,0.0,0.0,0.0,6.125,5.0625,6.0,5.5,6.0,7.0,4.5,5.0,0.0,0.0,4.5,2.0,5.0,0.0,3.5,4.5,4.5,0.0,0.0,3.5,5.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8
961,1890,Masina Adam,DL,5.0,5.0,4.79,0.0,4.77,7,0,11,0.81,0.0,0.93,1,0,1,0.71,0.0,0.64,480,0,689,68.57,0.0,62.64,480.0,689.0,4.0,5.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.8093,297.0,10.0,4.0,60.0,5.0,0.0,0.0,0.0,4.75,4.333333333333333,0.0,0.0,5.0,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,5.5,4.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2,3
962,1891,Reca Arkadiusz,DL,8.0,14.0,4.79,0.0,4.79,21,0,31,0.82,0.0,0.8,1,0,1,0.9,0.0,0.9,1613,0,2332,76.81,0.0,75.23,1613.0,2332.0,6.0,8.0,4.0,0.0,0.0,0.0,1.0,1.0,19.0,0.6924,1117.0,20.0,21.0,46.9,26.0,0.0,0.0,4.5,4.5,4.5625,0.0,0.0,5.0,4.0,4.5,5.0,3.5,5.0,3.0,6.5,5.0,5.5,0.0,6.0,5.0,5.0,4.5,0.0,0.0,0.0,4.5,4.5,4.5,4.5,5.0,4.0,6.0,0.0,5.0,4.5,4.0,0.0,5.0,5.0,5.0,3.0,5.5,5.0,2,8
963,1892,Ferrari Gian Marco,DC,9.0,12.0,4.78,5.25,4.75,23,2,32,1.12,1.77,1.2,1,0,1,0.83,1.0,0.84,1713,180,2437,74.48,90.0,76.16,1713.0,2437.0,6.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.788,1106.0,20.0,15.0,66.38,18.0,0.0,0.0,6.0,5.166666666666667,5.214285714285714,6.5,4.0,0.0,5.0,0.0,5.5,0.0,5.0,6.0,4.5,5.0,3.5,3.0,5.0,5.0,3.0,0.0,4.0,4.0,7.0,6.0,4.0,5.0,6.0,4.5,5.5,3.0,2.5,6.0,5.5,2.0,0.0,6.0,5.0,5.0,5.5,4.5,0.0,3,7
964,1893,Günter Koray,DC,8.0,8.0,4.78,5.0,4.67,16,3,26,0.84,0.87,0.9,1,0,1,0.81,0.67,0.85,1237,235,1922,77.31,78.33,73.92,1237.0,1922.0,6.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.776,747.0,33.0,10.0,54.37,18.0,0.0,0.0,0.0,5.0,5.0,5.5,4.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.0,5.0,4.0,4.5,6.0,3.5,4.5,4.5,0.0,5.5,0.0,5.5,5.0,3.0,0.0,3.5,3.5,5.0,3.0,4.0,4.5,6.0,5.0,4.5,6.0,3,3
965,1895,Calabria Davide,DL,8.0,11.0,4.77,4.5,5.0,15,1,25,0.86,0.0,0.82,1,0,1,0.87,0.0,0.92,1020,14,1879,68.0,14.0,75.16,1020.0,1879.0,5.0,8.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,0.7367,902.0,17.0,26.0,61.11,10.0,0.0,0.0,5.25,4.5,4.166666666666667,4.5,0.0,0.0,0.0,0.0,5.0,4.5,3.0,3.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.5,5.5,4.5,0.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,4.5,0.0,5.0,4.5,5.5,5.0,6.0,1,6
966,1901,Dawidowicz Pawel,DC,8.0,0.0,4.69,4.25,4.72,16,2,18,0.75,0.35,0.71,1,0,1,0.88,1.0,0.78,1134,180,1143,70.88,90.0,63.5,1134.0,1143.0,5.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,0.7668,768.0,14.0,23.0,55.88,32.0,0.0,0.0,5.0,4.0,4.642857142857143,4.0,4.5,0.0,3.5,5.0,5.5,0.0,0.0,5.0,5.0,6.0,5.0,4.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,4.5,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7
967,1903,Donati Giulio,DL,5.0,6.0,4.67,0.0,4.67,6,0,6,1.13,0.0,1.13,1,0,1,0.5,0.0,0.5,311,0,311,51.83,0.0,51.83,311.0,311.0,6.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8359,241.0,4.0,1.0,52.38,4.0,0.0,0.0,4.5,3.0,4.75,0.0,0.0,0.0,3.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,4.5,0.0,4.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
968,1904,Bianchetti Matteo,DC,9.0,9.0,4.65,4.8,4.65,20,5,20,0.89,0.57,0.89,1,0,1,0.9,1.0,0.9,1691,450,1691,84.55,90.0,84.55,1691.0,1691.0,5.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7806,930.0,16.0,14.0,59.03,14.0,0.0,0.0,0.0,4.75,4.714285714285714,5.0,4.5,4.0,5.5,5.0,0.0,0.0,4.5,0.0,4.5,3.5,4.5,0.0,6.0,0.0,5.5,4.5,5.5,2.0,5.0,5.0,0.0,0.0,3.5,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7
969,1907,Sernicola Leonardo,DL,8.0,9.0,4.63,4.39,4.63,23,9,23,0.83,0.49,0.83,1,0,1,0.91,1.0,0.91,1785,701,1785,77.61,77.89,77.61,1785.0,1785.0,6.0,8.0,1.5,0.0,0.0,0.0,1.0,1.0,16.0,0.7286,1019.0,27.0,23.0,52.55,33.0,0.0,0.0,4.5,4.25,4.388888888888889,4.5,3.5,4.0,5.0,4.0,4.5,4.5,5.0,4.5,0.0,3.5,4.5,4.0,4.5,4.5,6.0,4.5,6.5,3.5,6.0,4.0,4.5,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9
970,1915,Holm Emil,DL,5.0,10.0,4.47,0.0,4.47,20,0,20,0.92,0.0,0.92,1,0,1,0.85,0.0,0.85,1398,0,1398,69.9,0.0,69.9,1398.0,1398.0,6.5,5.0,1.5,0.0,0.0,0.0,1.0,3.0,17.0,0.6219,860.0,8.0,15.0,46.42,22.0,0.0,0.0,4.5,0.0,4.625,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,5.0,5.5,3.0,3.5,5.0,5.0,4.0,4.0,4.5,6.5,3.5,3.0,5.5,5.0,3.5,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4
971,1924,Rovella Nicolò,MD,9.0,14.0,5.68,0.0,5.61,17,0,19,0.79,0.0,0.77,0,0,0,0.71,0.0,0.63,1063,0,1113,62.53,0.0,58.58,0.0,0.0,0.0,1000.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,0.9093,1034.0,26.0,23.0,55.0,18.0,0.0,0.0,5.5,0.0,5.875,0.0,0.0,0.0,0.0,6.0,6.0,5.5,6.0,0.0,0.0,0.0,0.0,7.5,5.5,6.0,5.0,0.0,5.5,5.0,7.0,6.5,5.0,5.5,0.0,5.0,4.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,4
972,1926,Mário Rui,DL,15.0,20.0,5.66,0.0,5.52,19,0,30,0.69,0.0,0.86,0,0,0,0.95,0.0,0.97,1505,0,2466,79.21,0.0,82.2,0.0,0.0,0.0,1000.0,10.5,0.0,0.0,0.0,6.0,5.0,11.0,0.8303,1676.0,15.0,19.0,54.07,16.0,0.0,0.0,5.0,5.0,5.5,0.0,0.0,0.0,5.0,0.0,5.5,5.5,6.0,6.0,5.0,6.5,0.0,4.5,6.0,0.0,7.0,0.0,4.5,6.0,6.5,5.5,5.0,6.0,0.0,5.0,6.0,6.0,0.0,5.0,6.0,7.0,3.5,5.0,4.5,6.5,6.5,5.0,4.5,1,6
973,1927,Cataldi Danilo,MD,16.0,21.0,5.65,6.0,5.59,24,1,33,0.77,0.0,0.71,0,0,0,0.92,1.0,0.79,1653,90,2080,68.88,90.0,63.03,0.0,0.0,0.0,1000.0,12.0,0.0,0.0,0.0,1.0,0.0,6.0,0.8615,1330.0,20.0,12.0,44.9,11.0,0.0,0.0,6.0,5.5,5.666666666666667,6.0,0.0,5.0,5.5,6.0,4.5,5.5,5.0,7.0,6.5,5.5,5.5,5.0,6.0,7.0,4.5,6.0,5.0,0.0,6.5,7.0,0.0,4.5,5.5,6.0,5.0,5.5,6.0,6.0,6.0,5.5,5.0,4.5,5.5,5.5,5.0,0.0,0.0,3,9
974,1928,Patric,DC,9.0,10.0,5.61,0.0,5.39,14,0,22,0.74,0.0,0.89,0,0,1,0.86,0.0,0.91,1075,0,1728,76.79,0.0,78.55,0.0,1728.0,7.0,1000.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8898,880.0,10.0,8.0,47.83,3.0,0.0,0.0,0.0,5.5,5.4,0.0,0.0,5.0,6.0,6.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,7.5,5.5,4.5,5.0,5.5,6.0,6.0,0.0,5.0,7.0,3.5,5.0,5.0,5.0,5.5,0.0,0.0,0.0,2,5
975,1932,Locatelli Manuel,MD,15.0,22.0,5.57,5.5,5.55,23,3,28,0.86,0.5,0.83,0,0,0,0.91,0.67,0.93,1803,212,2169,78.39,70.67,77.46,0.0,0.0,0.0,1000.0,14.5,0.0,0.0,0.0,0.0,1.0,9.0,0.8185,1296.0,23.0,23.0,54.69,29.0,0.0,0.0,6.0,5.5,5.388888888888889,6.0,5.5,5.0,0.0,6.0,6.0,5.5,4.0,5.5,5.0,5.0,5.5,7.0,6.0,6.0,0.0,7.5,6.5,4.0,6.5,0.0,0.0,5.0,5.5,4.5,5.0,5.5,4.5,5.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.5,6.0,3,9
976,1938,Rugani Daniele,DC,7.0,7.0,5.5,0.0,5.23,5,0,11,0.71,0.0,0.61,0,0,0,0.8,0.0,0.73,355,0,769,71.0,0.0,69.91,0.0,0.0,0.0,1000.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8857,236.0,4.0,0.0,61.9,4.0,0.0,0.0,0.0,5.0,5.5,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,5.0,0.0,4.5,0.0,4.5,0.0,0.0,0.0,5.0,5.5,5.5,1,2
977,1939,Walace,MD,15.0,17.0,5.5,5.5,5.6,27,27,39,0.78,0.78,0.86,0,0,1,1.0,1.0,0.97,2355,2355,3352,87.22,87.22,85.95,0.0,3352.0,8.0,1000.0,7.0,0.0,0.0,0.0,0.0,1.0,5.0,0.829,1661.0,38.0,34.0,48.54,29.0,0.0,0.0,5.25,5.625,5.35,6.0,6.0,5.5,5.0,3.5,5.0,6.0,6.0,6.0,4.5,5.5,5.0,5.0,5.5,5.5,5.5,5.5,6.0,5.5,7.0,5.0,6.0,7.5,5.0,6.0,4.5,5.0,7.0,5.0,5.5,5.5,6.0,6.5,4.5,5.0,5.5,0.0,6.5,4,10
978,1940,Romagnoli Simone,DC,5.0,0.0,5.5,0.0,4.93,1,0,7,0.0,0.0,0.93,0,0,0,0.0,0.0,0.86,25,0,554,25.0,0.0,79.14,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,20.0,0.0,1.0,66.67,0.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3.0,0.0,0.0,0.0,5.5,0.0,5.0,5.5,5.5,1,1
979,1946,Schouten Jerdy,MD,16.0,16.0,5.39,5.92,5.5,23,12,34,1.01,0.79,0.92,0,0,1,0.83,0.75,0.88,1647,791,2592,71.61,65.92,76.24,0.0,2592.0,7.0,1000.0,4.5,0.0,0.0,0.0,2.0,3.0,1.0,0.8399,1145.0,32.0,24.0,55.56,16.0,0.0,0.0,7.0,5.75,6.05,5.5,5.5,5.0,7.0,6.5,6.0,6.0,7.0,5.0,7.0,5.0,5.5,0.0,2.5,5.0,0.0,0.0,0.0,5.5,4.5,5.0,5.0,5.0,5.5,4.0,6.0,5.0,5.0,5.5,7.0,6.0,0.0,5.0,5.5,7.0,5.5,5.5,5.5,4,10
980,1947,Medel Gary,DC,11.0,14.0,5.38,0.0,5.21,21,0,31,0.72,0.0,0.79,0,0,0,0.76,0.0,0.84,1328,0,2177,63.24,0.0,70.23,0.0,0.0,0.0,1000.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8863,1117.0,26.0,15.0,58.33,16.0,0.0,0.0,0.0,5.25,5.125,0.0,6.0,0.0,4.5,5.0,5.0,0.0,0.0,0.0,0.0,5.5,5.5,7.0,5.0,6.0,5.5,6.5,5.5,5.0,5.0,5.5,6.0,6.0,4.5,4.0,5.5,4.5,0.0,3.5,3.5,4.5,0.0,5.5,5.5,6.0,5.5,4.5,5.0,2,4
981,1948,Gatti Federico,DC,8.0,8.0,5.38,5.5,5.38,8,2,8,0.92,0.71,0.92,0,0,0,0.88,0.5,0.88,633,93,633,79.13,46.5,79.13,0.0,0.0,0.0,1000.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7995,499.0,11.0,5.0,56.36,8.0,0.0,0.0,0.0,5.5,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3
982,1949,Marusic Adam,DL,16.0,18.0,5.35,6.5,5.26,26,1,37,0.94,0.0,0.95,0,0,1,0.96,1.0,0.95,2279,89,3204,87.65,89.0,86.59,0.0,3204.0,7.0,1000.0,15.0,0.0,0.0,0.0,2.0,2.0,3.0,0.8816,1780.0,30.0,24.0,55.88,18.0,0.0,0.0,5.0,5.5,5.722222222222222,6.5,0.0,5.0,5.0,6.5,4.5,6.0,5.0,7.0,6.0,4.5,5.0,3.0,5.0,5.5,4.0,6.5,5.0,6.5,5.0,6.0,6.0,4.0,5.5,5.0,5.0,6.0,4.5,4.5,6.0,4.5,4.5,5.5,7.0,5.0,3.5,0.0,6.0,3,9
983,1950,Acerbi Francesco,DC,14.0,14.0,5.35,5.75,5.31,20,8,31,0.81,0.53,0.78,0,0,1,0.85,0.88,0.87,1603,675,2509,80.15,84.38,80.94,0.0,2509.0,6.0,1000.0,5.5,0.0,0.0,0.0,1.0,0.0,4.0,0.8829,1297.0,23.0,12.0,68.35,9.0,0.0,0.0,5.0,5.75,5.722222222222222,5.5,6.0,6.5,5.0,6.0,6.0,5.0,6.0,0.0,5.5,4.5,6.0,4.5,6.0,4.0,6.0,5.0,6.0,5.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,6.0,6.0,4.5,5.5,6.0,5.5,4.0,0.0,6.0,4,9
984,1951,Ismajli Ardian,DC,9.0,12.0,5.35,4.92,5.21,20,6,24,0.73,0.49,0.83,0,0,0,0.9,0.83,0.79,1672,470,1856,83.6,78.33,77.33,0.0,0.0,0.0,1000.0,5.5,0.0,0.0,0.0,0.0,0.0,1.0,0.8372,1047.0,23.0,28.0,64.96,18.0,0.0,0.0,5.5,4.75,5.0,5.5,4.5,4.5,4.5,5.0,5.5,0.0,0.0,0.0,5.5,5.0,5.0,7.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,6.0,4.5,4.5,6.5,5.5,6.0,6.0,0.0,0.0,4.5,0.0,0.0,3.0,5.5,5.0,0.0,0.0,0.0,4,7
985,1954,Pongracic Marin,DC,3.0,0.0,5.33,0.0,5.33,9,0,9,0.56,0.0,0.56,0,0,0,1.0,0.0,1.0,791,0,791,87.89,0.0,87.89,0.0,0.0,0.0,1000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8184,448.0,16.0,14.0,50.94,15.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,4.5,5.0,6.0,0.0,5.5,6.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
986,1955,Moro Nikola,MD,12.0,0.0,5.33,5.55,5.33,15,10,15,0.72,0.76,0.72,0,0,0,0.47,0.6,0.47,687,538,687,45.8,53.8,45.8,0.0,0.0,0.0,1000.0,2.5,0.0,0.0,0.0,2.0,1.0,4.0,0.7557,540.0,4.0,9.0,62.79,7.0,0.0,0.0,7.0,5.125,5.55,4.5,5.5,5.0,5.5,6.0,5.5,4.5,6.0,6.0,7.0,0.0,0.0,5.0,4.5,0.0,4.5,0.0,5.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
987,1956,Gyömbér Norbert,DC,11.0,11.0,5.32,6.0,5.13,19,4,31,0.73,0.41,0.83,0,0,0,0.79,1.0,0.87,1156,341,2209,60.84,85.25,71.26,0.0,0.0,0.0,1000.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8303,658.0,23.0,18.0,61.8,13.0,0.0,0.0,6.0,6.0,5.5,5.5,6.0,6.0,6.5,0.0,5.5,0.0,0.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,6.0,0.0,4.5,5.0,5.5,4.5,6.0,6.0,5.0,3.0,5.0,4.5,6.0,5.0,5.0,4.0,5.0,4.5,4.0,0.0,4,7
988,1959,Akpa Akpro Jean-Daniel,DL,13.0,14.0,5.28,5.67,5.25,16,3,18,0.75,0.76,0.73,0,0,0,0.69,1.0,0.61,927,246,939,57.94,82.0,52.17,0.0,0.0,0.0,1000.0,4.0,0.0,0.0,0.0,0.0,2.0,5.0,0.7845,517.0,11.0,28.0,58.09,21.0,0.0,0.0,0.0,5.666666666666667,5.666666666666667,5.5,6.5,5.0,0.0,6.0,6.0,5.0,5.5,6.0,5.5,0.0,4.5,6.0,4.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,3.5,5.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,3,9
989,1960,Amrabat Sofyan,MD,15.0,16.0,5.27,5.55,5.33,24,10,32,0.68,0.8,0.8,0,0,0,0.83,1.0,0.78,1662,818,2157,69.25,81.8,67.41,0.0,0.0,0.0,1000.0,4.5,0.0,0.0,0.0,0.0,0.0,6.0,0.8761,1401.0,19.0,17.0,49.32,37.0,0.0,0.0,4.0,6.25,5.55,6.0,7.0,6.0,6.0,4.0,5.5,5.5,5.5,5.0,5.0,0.0,5.0,5.0,5.5,5.5,5.0,4.0,0.0,4.5,5.5,5.0,5.0,6.0,4.5,5.5,0.0,5.0,6.5,0.0,7.0,6.5,3.5,5.0,5.0,5.5,0.0,0.0,5.0,4,10
990,1961,Thiaw Malick,DC,8.0,9.0,5.27,5.14,5.27,11,7,11,0.88,1.03,0.88,0,0,0,0.73,0.86,0.73,684,560,684,62.18,80.0,62.18,0.0,0.0,0.0,1000.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.655,500.0,5.0,15.0,68.0,4.0,0.0,0.0,0.0,4.875,5.142857142857143,3.0,5.5,5.0,6.0,6.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7
991,1963,Lazzari Manuel,MD,11.0,16.0,5.25,0.0,5.26,20,0,29,0.66,0.0,0.82,0,0,1,0.85,0.0,0.86,1400,0,2123,70.0,0.0,73.21,0.0,2123.0,7.0,1000.0,9.5,0.0,0.0,0.0,0.0,0.0,8.0,0.8981,1040.0,13.0,17.0,57.14,9.0,0.0,0.0,5.0,5.25,5.0,0.0,5.5,0.0,5.0,0.0,5.0,0.0,5.0,4.5,0.0,5.0,5.0,0.0,5.0,5.5,4.0,6.0,5.0,6.0,7.0,0.0,6.0,4.5,5.5,5.5,5.0,5.0,4.0,5.0,7.0,4.0,4.5,5.0,6.0,7.0,5.0,0.0,0.0,2,5
