,index,Joueur,Poste,Cote,Enchère moy,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Corner gagné,Passes,Ballons,Interceptions,Tacles,Duel,Fautes,But évité,Action stoppée,DMI,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,j-16,j-17,j-18,j-19,j-20,j-21,j-22,j-23,j-24,j-25,j-26,j-27,j-28,j-29,j-30,j-31,j-32,j-33,j-34,j-35,j-36,j-37,j-38,Titu_4,Titu_10,cote_predite,+/- value
636,1308,Catena Alejandro,DC,11.0,15.0,5.11,0.0,5.14,27,0,37,0.95,0.0,1.06,1,0,2,1.0,0.0,1.0,2412,0,3312,89.33,0.0,89.51,2412.0,1656.0,5.0,11.0,10.5,0.0,0.0,0.0,1.0,2.0,1.0,0.821,1722.0,16.0,12.0,61.64,22.0,0.0,0.0,6.0,5.166666666666667,4.75,0.0,5.0,4.5,6.0,4.0,3.5,0.0,4.5,4.5,6.0,6.0,6.0,4.5,6.0,4.5,0.0,5.0,4.5,6.0,7.0,4.0,5.0,5.0,5.5,3.0,6.0,5.5,4.5,6.5,5.5,4.0,4.0,2.5,6.0,5.5,6.0,5.5,5.0,3,8,12.166234088679317,1.1662340886793174
637,1309,Berchiche Yuri,DL,11.0,11.0,5.1,5.5,5.19,21,9,29,0.74,0.43,0.82,1,1,1,0.9,0.89,0.9,1685,739,2322,80.24,82.11,80.07,1685.0,2322.0,5.5,11.0,6.5,0.0,0.0,1.0,1.0,2.0,11.0,0.8463,1355.0,28.0,22.0,59.22,24.0,0.0,0.0,5.0,5.625,5.5,6.0,6.0,5.5,5.0,6.0,5.0,5.5,5.5,5.0,0.0,4.0,5.0,4.5,4.5,5.0,5.5,0.0,4.5,6.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.5,5.0,5.5,5.0,6.0,6.0,5.5,3.5,0.0,4,9,12.417282862103697,1.417282862103697
638,1310,Ñíguez Saúl,MD,11.0,13.0,5.1,5.0,5.07,25,4,27,0.54,0.0,0.53,1,0,1,0.28,0.0,0.3,689,52,824,27.56,13.0,30.52,689.0,824.0,6.0,11.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.6908,500.0,12.0,19.0,54.84,27.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,5.0,4.5,0.0,5.0,0.0,0.0,5.5,6.0,5.0,5.0,4.5,6.5,4.5,5.0,5.0,5.0,0.0,6.0,5.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4,9,9.901752894332157,-1.0982471056678431
639,1312,Coquelin Francis,MD,7.0,9.0,5.09,0.0,5.18,16,0,20,0.49,0.0,0.54,1,0,2,0.56,0.0,0.55,749,0,942,46.81,0.0,47.1,749.0,471.0,6.5,7.0,3.5,0.0,0.0,0.0,0.0,2.0,2.0,0.8692,416.0,9.0,12.0,50.79,11.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,5.0,0.0,5.5,5.0,0.0,0.0,4.5,4.5,5.5,5.0,6.5,4.5,5.0,5.5,0.0,6.5,0.0,5.5,0.0,0.0,0.0,5.0,0,1,4.97700466681683,-2.02299533318317
640,1314,Brasanac Darko,MD,7.0,0.0,5.08,0.0,4.97,25,0,33,0.47,0.0,0.56,1,0,1,0.36,0.0,0.45,1034,0,1550,41.36,0.0,46.97,1034.0,1550.0,6.0,7.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,0.8022,523.0,12.0,20.0,53.45,16.0,0.0,0.0,5.5,5.0,5.0,0.0,0.0,5.0,0.0,5.0,4.5,5.0,5.5,5.0,5.0,4.5,4.5,5.5,5.0,5.0,5.0,4.5,4.5,0.0,5.0,4.5,5.0,6.0,5.5,5.0,6.0,6.0,0.0,5.5,5.0,5.0,5.5,5.0,4.0,5.0,3.5,5.0,0.0,1,7,9.16370093189516,2.1637009318951606
641,1315,Zubeldia Igor,DC,13.0,15.0,5.08,4.25,5.08,24,2,32,0.94,1.06,0.86,1,0,1,0.92,1.0,0.94,1979,180,2648,82.46,90.0,82.75,1979.0,2648.0,6.5,13.0,7.0,0.0,0.0,0.0,1.0,1.0,3.0,0.859,1440.0,16.0,14.0,53.67,36.0,0.0,0.0,5.0,4.333333333333333,4.5625,5.0,3.5,0.0,4.5,5.5,0.0,5.0,3.5,4.5,5.0,5.0,7.0,6.0,6.0,6.0,6.0,5.0,5.5,0.0,5.0,0.0,6.5,0.0,0.0,5.0,4.5,4.5,5.5,3.0,5.0,0.0,4.5,6.0,4.5,4.5,5.0,5.0,6.0,3,8,11.708507148188927,-1.291492851811073
642,1316,Molina Nahuel,DL,9.0,13.0,5.08,5.25,5.21,25,6,34,0.83,0.61,0.96,1,1,3,1.0,1.0,1.0,2155,509,2892,86.2,84.83,85.06,2155.0,964.0,4.5,9.0,11.0,0.0,0.0,0.0,1.0,3.0,12.0,0.7818,1771.0,12.0,37.0,52.0,17.0,0.0,0.0,5.0,5.375,5.166666666666667,5.0,5.0,6.5,5.0,5.0,5.0,0.0,4.0,5.0,6.0,5.0,6.0,7.0,4.5,4.5,0.0,5.0,5.0,3.0,4.5,5.0,5.5,5.0,6.0,0.0,5.5,0.0,0.0,4.0,5.0,7.5,4.5,5.0,4.0,4.0,6.0,6.0,7.0,4,9,14.809142980660715,5.809142980660715
643,1317,Nico González Nicolás,MD,6.0,6.0,5.08,4.5,5.1,18,1,21,1.02,0.0,0.94,1,0,1,0.56,1.0,0.52,822,45,909,45.67,45.0,43.29,822.0,909.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8922,630.0,9.0,8.0,49.07,19.0,0.0,0.0,0.0,5.0,4.7,4.5,0.0,5.5,5.0,3.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.5,5.5,0.0,3.5,5.0,5.0,0.0,5.0,5.0,4.0,8.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3,5,8.094784551357405,2.094784551357405
644,1318,Cömert Eray,DC,8.0,10.0,5.07,5.0,5.0,21,1,24,0.73,0.0,0.72,1,0,1,0.81,0.0,0.79,1528,1,1690,72.76,1.0,70.42,1528.0,1690.0,6.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8218,1078.0,24.0,18.0,57.24,20.0,0.0,0.0,5.0,5.0,4.6,5.0,0.0,0.0,0.0,3.5,0.0,5.0,5.5,0.0,4.0,4.5,5.0,0.0,5.0,5.0,4.5,6.0,6.0,5.0,0.0,4.5,6.0,5.0,6.0,6.0,0.0,6.0,4.5,0.0,4.5,0.0,5.0,0.0,0.0,0.0,4.0,0.0,4.5,1,5,8.44432456076426,0.44432456076425986
645,1319,Rakitic Ivan,MD,14.0,19.0,5.06,5.25,5.24,24,2,33,1.0,1.06,1.02,1,0,2,0.67,0.5,0.7,1374,112,1924,57.25,56.0,58.3,1374.0,962.0,7.0,14.0,5.0,1.0,0.0,0.0,3.0,2.0,8.0,0.8265,1151.0,19.0,15.0,53.28,16.0,0.0,0.0,5.0,5.333333333333333,4.75,6.0,4.5,0.0,5.5,5.5,5.0,2.5,4.0,0.0,5.0,3.5,6.0,7.5,6.0,6.0,0.0,4.0,5.5,4.5,5.0,5.0,5.0,0.0,6.0,0.0,5.0,4.5,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.5,7.0,7.0,7.0,3,8,13.272883352642069,-0.7271166473579314
646,1320,de la Hoz César,MD,9.0,0.0,5.06,0.0,5.06,18,0,18,0.73,0.0,0.73,1,0,1,0.72,0.0,0.72,1229,0,1229,68.28,0.0,68.28,1229.0,1229.0,7.0,9.0,2.5,0.0,0.0,1.0,0.0,3.0,0.0,0.7191,561.0,9.0,16.0,51.75,19.0,0.0,0.0,5.0,5.0,4.857142857142857,0.0,5.0,5.0,5.0,5.0,0.0,4.5,6.0,3.5,0.0,0.0,5.5,0.0,0.0,4.5,5.5,5.0,0.0,7.0,4.5,5.5,5.0,5.0,0.0,0.0,0.0,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,8.988528074552658,-0.011471925447342102
647,1321,Samú Costa,MD,10.0,12.0,5.06,5.25,5.06,24,4,24,0.85,0.65,0.85,1,0,1,0.71,1.0,0.71,1599,359,1599,66.63,89.75,66.63,1599.0,1599.0,7.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7877,1210.0,32.0,29.0,54.1,44.0,0.0,0.0,5.0,5.25,5.3125,5.0,4.5,6.0,5.5,0.0,0.0,5.0,5.0,4.5,7.0,4.0,5.0,5.0,7.0,0.0,4.5,5.0,3.5,0.0,0.0,5.0,0.0,5.0,4.0,5.5,6.0,4.0,5.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,11.328879708443058,1.3288797084430577
648,1322,Dani Vivian,DC,10.0,11.0,5.05,4.63,4.97,22,4,29,0.83,0.25,0.76,1,0,1,0.86,0.5,0.86,1744,210,2286,79.27,52.5,78.83,1744.0,2286.0,7.0,10.0,6.5,0.0,0.0,0.0,0.0,2.0,2.0,0.7795,1230.0,22.0,22.0,46.29,30.0,0.0,0.0,5.0,4.625,4.625,4.5,4.5,5.0,4.5,0.0,4.5,5.0,0.0,3.5,5.5,6.0,5.0,4.0,4.5,5.0,5.0,7.0,0.0,0.0,0.0,5.0,5.5,0.0,0.0,0.0,5.0,4.5,7.0,5.0,5.5,5.0,0.0,4.5,0.0,5.0,4.0,4.5,5.0,4,8,10.099620524500871,0.099620524500871
649,1325,Gabriel Paulista,DC,5.0,0.0,5.03,6.0,5.25,15,1,20,0.83,0.0,0.84,1,0,1,0.8,1.0,0.85,965,90,1364,64.33,90.0,68.2,965.0,1364.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8173,686.0,14.0,5.0,61.33,9.0,0.0,0.0,0.0,6.0,5.333333333333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,4.5,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,5.0,5.0,4.5,5.0,6.0,5.0,7.0,5.0,4.0,0.0,0.0,5.0,0.0,6.5,0.0,0.0,5.5,5.5,0.0,0.0,6.0,1,3,8.254580371324588,3.2545803713245878
650,1326,Moncayola Jon,MD,9.0,11.0,5.03,5.03,5.09,30,30,38,0.71,0.71,0.72,1,1,1,0.67,0.67,0.71,1982,1982,2610,66.07,66.07,68.68,1982.0,2610.0,6.0,9.0,2.5,0.0,0.0,1.0,0.0,0.0,12.0,0.8199,1386.0,13.0,32.0,49.35,26.0,0.0,0.0,5.5,5.125,4.85,6.0,4.5,5.0,5.0,3.0,4.5,5.5,5.5,3.5,6.0,6.0,5.5,5.5,5.0,5.0,5.0,4.5,5.0,5.0,6.0,5.0,4.5,4.5,5.5,4.5,5.0,5.0,4.5,5.5,6.0,0.0,4.5,5.0,6.0,5.5,4.5,6.0,6.5,4,10,12.499768212701905,3.4997682127019054
651,1327,Guillamón Hugo,MD,11.0,12.0,5.02,0.0,5.03,24,0,29,1.02,0.0,0.99,1,0,1,0.79,0.0,0.79,1626,0,1981,67.75,0.0,68.31,1626.0,1981.0,7.0,11.0,4.0,1.0,0.0,0.0,4.0,3.0,3.0,0.8416,1217.0,18.0,14.0,47.5,34.0,0.0,0.0,0.0,5.25,5.071428571428571,0.0,0.0,5.5,5.0,4.0,5.5,4.5,6.0,5.0,0.0,4.5,0.0,0.0,4.5,4.5,4.5,7.0,5.0,3.5,4.5,5.0,0.0,4.5,4.0,6.5,4.5,8.0,4.5,4.5,5.5,0.0,0.0,0.0,3.5,5.5,0.0,5.0,5.5,2,7,10.370393513234216,-0.629606486765784
652,1328,Oliván Brian,DL,10.0,14.0,5.02,0.0,5.0,23,0,32,0.76,0.0,0.81,1,0,1,1.0,0.0,0.97,1921,0,2624,83.52,0.0,82.0,1921.0,2624.0,4.5,10.0,4.0,0.0,0.0,0.0,5.0,5.0,17.0,0.6549,1117.0,18.0,23.0,47.26,27.0,0.0,0.0,5.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.5,4.5,4.5,3.5,6.5,0.0,6.0,4.5,5.5,5.5,5.0,4.5,5.0,6.5,5.5,4.5,4.5,4.5,6.0,4.0,4.5,5.0,6.0,5.0,6.0,5.0,4.5,5.0,3.5,6.0,0,4,9.113724201152055,-0.8862757988479455
653,1329,Ciss Pathé,MD,9.0,12.0,5.02,5.0,5.03,26,2,34,0.78,0.71,0.73,1,0,2,0.38,0.0,0.35,1068,31,1366,41.08,15.5,40.18,1068.0,683.0,5.5,9.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.821,777.0,18.0,27.0,47.53,33.0,0.0,0.0,6.0,5.0,4.6875,4.5,5.5,0.0,0.0,4.5,3.5,5.0,4.5,5.0,5.0,4.5,5.5,5.5,5.0,0.0,5.5,5.0,5.0,5.5,4.5,5.5,0.0,4.5,5.0,4.5,5.0,4.0,4.5,7.5,6.5,5.5,5.5,0.0,5.5,4.5,5.0,0.0,4.0,2,8,9.620251891377556,0.6202518913775563
654,1330,Puigmal Arnau,MD,10.0,0.0,5.0,5.25,5.0,18,6,18,0.54,0.69,0.54,1,1,1,0.28,0.67,0.28,602,287,602,33.44,47.83,33.44,602.0,602.0,6.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.7555,358.0,10.0,9.0,46.58,8.0,0.0,0.0,0.0,5.5,5.285714285714286,5.0,5.0,5.5,6.5,5.0,4.5,0.0,0.0,5.5,0.0,4.5,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.5,0.0,0.0,0.0,4.0,5.0,5.0,0.0,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,9.996439808503803,-0.0035601914961969072
655,1331,De Marcos Óscar,DL,9.0,11.0,4.97,7.0,4.96,29,1,36,0.84,0.0,0.76,1,1,1,0.9,1.0,0.92,2239,90,2784,77.21,90.0,77.33,2239.0,2784.0,7.0,9.0,7.0,0.0,0.0,0.0,5.0,4.0,13.0,0.7619,1756.0,23.0,24.0,44.67,37.0,0.0,0.0,4.75,5.666666666666667,4.888888888888889,7.0,0.0,4.5,5.5,5.5,4.5,5.0,3.0,4.5,4.5,5.0,5.0,4.5,4.0,5.0,5.5,5.5,5.5,5.0,3.0,5.0,4.5,5.0,6.0,4.0,5.5,5.0,6.0,6.0,5.0,4.5,5.0,0.0,5.0,5.0,5.0,0.0,5.0,3,9,12.817754941657649,3.8177549416576486
656,1332,El Yamiq Jawad,DC,9.0,0.0,4.97,6.75,4.97,20,2,20,1.11,1.06,1.11,1,1,1,0.7,1.0,0.7,1208,154,1208,60.4,77.0,60.4,1208.0,1208.0,7.5,9.0,2.5,0.0,0.0,0.0,0.0,0.0,3.0,0.7946,847.0,32.0,9.0,67.03,6.0,0.0,0.0,0.0,5.166666666666667,5.1875,6.0,7.5,0.0,2.0,5.5,5.5,5.5,4.0,5.5,0.0,5.5,0.0,4.0,4.5,5.5,0.0,4.0,5.0,5.0,6.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,11.582830257831649,2.582830257831649
657,1333,Fernández Joaquín,DC,7.0,9.0,4.96,4.71,4.96,23,7,23,1.19,1.38,1.19,1,0,1,0.87,0.86,0.87,1872,557,1872,81.39,79.57,81.39,1872.0,1872.0,7.0,7.0,7.5,0.0,0.0,0.0,0.0,0.0,1.0,0.8186,1063.0,24.0,26.0,64.39,12.0,0.0,0.0,6.0,4.5,4.714285714285714,6.0,5.5,4.5,2.0,4.0,5.5,5.5,0.0,0.0,0.0,0.0,6.0,0.0,5.5,5.0,4.5,0.0,6.0,0.0,6.0,7.0,4.0,5.5,4.0,5.5,4.5,6.5,3.5,4.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,10.092173841854537,3.092173841854537
658,1334,Gutiérrez Miguel,DL,11.0,11.0,4.88,0.0,4.88,26,0,26,0.68,0.0,0.68,1,0,1,0.77,0.0,0.77,1787,0,1787,68.73,0.0,68.73,1787.0,1787.0,6.5,11.0,3.5,0.0,0.0,1.0,2.0,5.0,11.0,0.831,1270.0,15.0,19.0,46.62,18.0,0.0,0.0,5.0,5.0,4.928571428571429,0.0,5.0,0.0,5.0,4.5,5.0,6.5,4.5,0.0,4.0,6.0,5.0,4.5,5.0,4.0,4.5,0.0,5.0,5.0,5.0,4.0,5.0,4.0,3.5,6.0,5.0,5.5,5.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,9.914712352548111,-1.0852876474518887
659,1335,Rekik Karim,DC,4.0,0.0,4.86,0.0,4.86,11,0,14,0.9,0.0,0.82,1,0,1,0.91,0.0,0.79,734,0,876,66.73,0.0,62.57,734.0,876.0,6.5,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9166,569.0,6.0,2.0,45.1,14.0,0.0,0.0,5.5,5.5,5.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.5,0.0,0.0,0.0,4.5,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,3.5,6.5,4.0,5.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5.804794317660322,1.8047943176603223
660,1338,Akieme Sergio,DL,10.0,10.0,4.84,0.0,4.84,25,0,25,0.86,0.0,0.86,1,0,1,1.0,0.0,1.0,2117,0,2117,84.68,0.0,84.68,2117.0,2117.0,6.5,10.0,2.0,0.0,0.0,0.0,0.0,3.0,20.0,0.8055,1262.0,13.0,16.0,51.97,18.0,0.0,0.0,5.5,0.0,4.8,0.0,0.0,0.0,0.0,0.0,6.5,5.0,5.0,3.0,4.5,4.5,5.5,3.5,5.0,4.5,4.5,5.5,4.5,5.0,4.5,5.0,3.0,6.0,4.5,5.0,5.5,5.0,6.5,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,7.968264448312148,-2.031735551687852
661,1339,Javi Sánchez,DC,7.0,11.0,4.84,4.67,4.84,25,3,25,0.9,0.58,0.9,1,0,1,0.88,0.33,0.88,1915,136,1915,76.6,45.33,76.6,1915.0,1915.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7812,1208.0,38.0,20.0,56.46,27.0,0.0,0.0,5.5,4.666666666666667,4.6875,5.0,5.0,4.0,0.0,4.5,5.5,0.0,3.0,4.5,6.0,5.5,5.5,3.5,4.0,0.0,4.0,0.0,6.0,5.5,5.0,5.5,4.5,6.0,4.5,5.5,4.5,5.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,8.697915805002149,1.6979158050021486
662,1340,Suárez Damián,DL,9.0,11.0,4.81,4.36,4.83,21,7,30,0.73,0.69,0.7,1,0,1,0.9,1.0,0.87,1407,502,1983,67.0,71.71,66.1,1407.0,1983.0,6.0,9.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.6212,929.0,12.0,25.0,47.79,29.0,0.0,0.0,0.0,4.25,4.4375,3.5,5.0,3.5,5.0,5.0,4.0,4.5,0.0,5.0,0.0,5.0,5.0,5.0,5.0,4.5,6.0,0.0,0.0,5.0,0.0,4.5,5.0,3.5,6.0,6.0,5.0,0.0,0.0,0.0,0.0,4.5,6.0,5.0,4.5,4.5,6.0,4.5,4.5,4,8,8.817833623941882,-0.18216637605811847
663,1343,Verdú Gonzalo,DC,8.0,12.0,4.73,3.0,4.91,13,1,17,0.97,0.0,0.96,1,0,1,0.69,1.0,0.71,651,45,922,50.08,45.0,54.24,651.0,922.0,6.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7004,384.0,10.0,3.0,55.0,9.0,0.0,0.0,0.0,3.0,4.8,3.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,4.5,6.0,3.5,5.5,5.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,6.0,4.5,1,5,7.272584097521799,-0.7274159024782012
664,1344,Iglesias Juan,DC,9.0,10.0,4.73,4.88,4.74,26,8,31,0.83,0.58,0.76,1,0,1,0.69,0.5,0.65,1765,415,1999,67.88,51.88,64.48,1765.0,1999.0,7.0,9.0,5.0,0.0,0.0,0.0,0.0,2.0,13.0,0.5781,1128.0,20.0,29.0,50.28,35.0,0.0,0.0,5.0,4.625,4.875,3.5,5.0,5.0,5.0,5.0,5.0,5.0,5.5,0.0,0.0,0.0,5.0,5.0,4.5,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,3.5,7.0,5.0,3.0,5.0,3.0,4.0,4.5,0.0,4.5,5.0,0.0,0.0,5.0,0.0,4,8,9.069666915284103,0.06966691528410252
665,1345,Montes César,DC,8.0,10.0,4.73,4.56,4.73,13,8,13,0.75,0.56,0.75,1,1,1,0.92,1.0,0.92,1035,720,1035,79.62,90.0,79.62,1035.0,1035.0,5.0,8.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.7845,664.0,10.0,6.0,52.53,11.0,0.0,0.0,0.0,4.75,4.5625,5.0,5.0,4.5,4.5,4.0,4.0,4.0,5.5,0.0,0.0,5.5,3.5,5.5,6.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,10.365106804670333,2.365106804670333
666,1346,Manu Morlanes Manuel,MD,5.0,0.0,4.7,5.83,4.75,10,3,14,1.72,0.29,1.44,1,1,1,0.5,1.0,0.43,461,219,571,46.1,73.0,40.79,461.0,571.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8088,180.0,2.0,5.0,56.76,5.0,0.0,0.0,0.0,5.833333333333333,5.4,6.0,5.5,6.0,0.0,0.0,0.0,0.0,4.5,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,5.0,5.0,5.0,0.0,3,5,8.413057576032156,3.4130575760321555
667,1347,Lirola Pol,DL,2.0,6.0,4.7,0.0,4.74,10,0,19,0.95,0.0,0.71,1,0,1,0.7,0.0,0.47,612,0,871,61.2,0.0,45.84,612.0,871.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.8053,397.0,6.0,6.0,51.67,3.0,0.0,0.0,0.0,5.0,4.75,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,5.0,0.0,0.0,0.0,6.0,3.5,0.0,3.5,0.0,4.0,5.5,0.0,5.0,4.5,5.0,4.0,5.0,4.5,5.0,5.0,1,2,4.408779045263837,2.408779045263837
668,1348,Nianzou Tanguy,DC,7.0,9.0,4.67,5.5,4.67,18,1,18,0.92,0.0,0.92,1,0,1,0.89,1.0,0.89,1325,90,1325,73.61,90.0,73.61,1325.0,1325.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8618,902.0,16.0,12.0,69.9,12.0,0.0,0.0,5.5,5.5,4.666666666666667,5.5,0.0,0.0,0.0,0.0,6.0,2.5,3.5,5.5,5.0,0.0,0.0,0.0,4.0,4.5,0.0,4.0,0.0,0.0,0.0,5.5,5.5,5.5,4.0,5.0,5.0,3.5,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,8.478354827464443,1.4783548274644431
669,1349,Chust Victor,DC,4.0,0.0,4.65,5.5,4.63,13,1,19,0.99,0.0,0.9,1,0,1,0.69,0.0,0.68,933,71,1296,71.77,71.0,68.21,933.0,1296.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8465,523.0,11.0,7.0,47.62,10.0,0.0,0.0,3.5,5.5,5.25,5.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.5,3.0,0.0,5.0,5.0,5.5,6.0,0.0,3.0,4.0,3.5,5.5,0.0,0.0,4.0,5.0,0.0,3.5,5.0,4.5,1,2,6.117636479401205,2.117636479401205
670,1350,Chumi,DC,9.0,10.0,4.64,4.5,4.64,18,1,18,0.64,0.0,0.64,1,0,1,0.72,1.0,0.72,1285,90,1285,71.39,90.0,71.39,1285.0,1285.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7655,862.0,15.0,14.0,53.57,9.0,0.0,0.0,0.0,4.666666666666667,4.3125,4.5,0.0,5.0,4.5,0.0,4.0,3.5,5.0,4.0,4.0,0.0,0.0,6.0,5.0,0.0,5.5,0.0,4.0,0.0,5.0,5.0,0.0,0.0,0.0,4.5,0.0,0.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,9.367715975788977,0.3677159757889772
671,1359,Álex Centelles,DL,6.0,0.0,4.17,4.64,4.17,9,7,9,1.62,0.48,1.62,1,1,1,0.56,0.71,0.56,614,573,614,68.22,81.86,68.22,614.0,614.0,5.5,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.6076,370.0,5.0,6.0,39.02,4.0,0.0,0.0,0.0,4.75,4.6875,5.5,4.5,4.5,4.5,4.5,5.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,8.913721319884981,2.9137213198849814
672,1362,Busquets Sergio,MD,20.0,23.0,5.92,5.5,5.87,25,3,34,0.8,0.5,0.79,0,0,1,0.92,1.0,0.94,1922,270,2732,76.88,90.0,80.35,0.0,2732.0,6.0,1000.0,14.5,0.0,0.0,0.0,3.0,3.0,1.0,0.877,1771.0,25.0,24.0,59.75,29.0,0.0,0.0,5.25,5.5,6.071428571428571,5.5,5.0,6.0,0.0,7.0,7.0,7.0,5.0,0.0,0.0,5.0,5.5,5.5,7.0,6.0,5.5,5.0,6.5,5.5,6.0,5.0,5.5,6.0,5.5,0.0,7.5,7.0,6.5,0.0,5.0,4.5,5.5,0.0,6.5,6.0,6.5,4.5,6.0,3,7,20.194549251329242,0.19454925132924217
