,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,But,Buts série,Buts 1 an,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,Titu_4,Titu_10,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Corner gagné,Passes,Ballons,Interceptions,Tacles,Duel,Fautes,But évité,Action stoppée,DMI
1042,4.97,0.0,4.94,16,0,32,1.02,6,0,10,0.81,0.0,0.66,1143,0,1865,71.44,0.0,58.28,191.0,187.0,5.0,5.0,4.944444444444445,0.0,4.0,6.0,5.0,4.0,4.0,3.0,6.0,6.5,6.0,4.5,5.0,6.0,4.0,4.5,3,9,1.0,0.0,0.0,0.0,2.0,7.0,0.7024,446.0,6.0,3.0,42.13,14.0,0.0,0.0,5.0
1043,6.28,5.86,5.53,16,7,33,0.89,5,1,6,1.0,1.0,0.7,1377,630,2092,86.06,90.0,63.39,275.0,349.0,6.0,6.0,5.888888888888889,6.0,5.5,6.0,6.5,6.0,5.0,6.0,0.0,5.0,7.0,8.0,6.5,6.0,7.0,6.5,4,9,0.0,1.0,1.0,4.0,5.0,10.0,0.6531,720.0,18.0,22.0,53.42,13.0,0.0,0.0,4.5
1044,5.85,0.0,5.89,13,0,28,1.36,5,0,9,1.0,0.0,0.96,1113,0,2362,85.62,0.0,84.36,223.0,262.0,6.0,6.5,5.888888888888889,0.0,8.0,5.5,6.0,4.5,4.5,4.5,6.0,6.0,8.0,5.0,0.0,0.0,0.0,5.5,3,9,2.0,1.0,2.0,1.0,3.0,13.0,0.7737,1023.0,12.0,16.0,54.82,19.0,0.0,0.0,4.0
1045,5.67,5.45,5.6,15,11,30,1.26,5,3,10,1.0,1.0,0.97,1251,901,2360,83.4,81.91,78.67,250.0,236.0,6.0,5.875,5.35,5.5,5.5,7.0,5.5,5.0,6.0,7.0,3.5,4.0,4.5,6.5,0.0,0.0,8.0,4.5,4,10,1.0,0.0,2.0,2.0,3.0,16.0,0.735,571.0,3.0,8.0,40.8,6.0,0.0,0.0,4.0
1046,5.5,0.0,5.35,15,0,37,0.93,5,0,11,0.8,0.0,0.86,1066,0,2768,71.07,0.0,74.81,213.0,252.0,6.0,5.833333333333333,5.444444444444445,0.0,5.5,5.0,7.0,7.0,5.0,4.5,4.5,6.0,4.5,6.0,5.0,0.0,6.5,5.0,3,9,0.0,0.0,0.0,0.0,4.0,9.0,0.7181,447.0,3.0,8.0,46.83,9.0,0.0,0.0,4.5
1047,5.31,0.0,5.17,13,0,32,1.22,5,0,10,0.85,0.0,0.53,950,0,1627,73.08,0.0,50.84,190.0,163.0,6.0,5.666666666666667,5.0,0.0,5.0,7.0,5.0,0.0,5.0,4.5,4.0,0.0,4.5,6.0,6.5,4.0,8.0,5.0,3,7,0.0,1.0,1.0,0.0,5.0,11.0,0.8167,527.0,1.0,8.0,38.89,20.0,0.0,0.0,0.0
1048,5.28,0.0,5.26,16,0,37,1.0,5,0,12,0.81,0.0,0.81,1145,0,2647,71.56,0.0,71.54,229.0,221.0,5.5,5.666666666666667,5.611111111111111,0.0,4.5,6.0,6.5,7.0,5.5,4.0,6.5,6.0,4.5,5.0,4.5,4.5,4.0,5.0,3,9,0.0,0.0,0.0,0.0,3.0,12.0,0.7965,605.0,4.0,6.0,44.09,5.0,0.0,0.0,6.0
1049,5.07,5.0,4.92,14,9,25,0.85,5,3,6,0.36,0.44,0.28,476,368,732,34.0,40.89,29.28,95.0,122.0,5.5,5.125,5.0,4.5,4.5,6.0,5.5,5.0,4.5,6.0,4.5,4.5,0.0,0.0,0.0,6.5,4.5,6.5,4,9,0.0,0.0,0.0,0.0,1.0,3.0,0.8091,220.0,1.0,1.0,36.0,17.0,0.0,0.0,4.0
1050,4.88,0.0,5.06,13,0,33,0.98,5,0,16,0.69,0.0,0.76,757,0,2217,58.23,0.0,67.18,151.0,139.0,6.0,4.25,4.833333333333333,0.0,4.0,0.0,4.5,0.0,0.0,6.0,6.0,4.5,4.0,6.0,4.0,6.0,3.5,5.0,2,6,3.0,0.0,0.0,0.0,1.0,11.0,0.6235,321.0,1.0,0.0,45.05,8.0,0.0,0.0,6.0
1051,6.03,6.03,5.83,16,16,32,0.99,4,4,5,0.75,0.75,0.72,1092,1092,2026,68.25,68.25,63.31,273.0,405.0,7.0,6.75,6.4,7.0,6.0,6.0,8.0,7.0,4.5,5.0,6.5,7.0,7.0,5.0,6.0,5.0,6.0,5.0,4,10,0.0,0.0,3.0,4.0,3.0,9.0,0.76,665.0,14.0,16.0,46.03,16.0,0.0,0.0,5.0
1052,5.83,0.0,5.56,15,0,35,0.98,4,0,5,0.93,0.0,0.91,1257,0,2837,83.8,0.0,81.06,314.0,567.0,5.0,5.0,5.5625,0.0,0.0,5.0,5.0,4.5,7.0,5.5,5.5,5.5,6.5,4.5,7.0,7.0,7.5,5.0,2,8,0.0,0.0,0.0,3.0,4.0,14.0,0.8251,874.0,11.0,6.0,37.93,20.0,0.0,0.0,4.5
1053,5.73,0.0,5.73,13,0,13,0.93,4,0,4,0.92,0.0,0.92,1001,0,1001,77.0,0.0,77.0,250.0,250.0,6.0,5.5,5.928571428571429,0.0,5.5,5.5,5.5,6.0,7.0,0.0,0.0,6.0,6.0,5.0,4.5,7.0,7.0,5.5,3,7,0.0,0.0,0.0,1.0,6.0,23.0,0.7058,497.0,5.0,6.0,42.61,9.0,0.0,0.0,0.0
1054,5.65,6.21,5.46,13,7,26,1.48,4,4,7,0.77,0.86,0.81,825,466,1659,63.46,66.57,63.81,206.0,237.0,6.0,6.75,6.214285714285714,4.0,7.0,8.0,8.0,5.5,5.0,6.0,0.0,0.0,0.0,0.0,5.0,5.0,3.5,7.0,4,7,4.0,0.0,0.0,4.0,4.0,5.0,0.7648,524.0,2.0,8.0,48.31,22.0,0.0,0.0,0.0
1055,5.55,5.5,5.4,11,10,24,1.25,4,3,4,0.73,0.8,0.79,613,597,1405,55.73,59.7,58.54,153.0,351.0,6.0,5.25,5.5,4.5,6.0,6.5,4.0,5.0,8.0,4.5,7.0,4.5,5.0,0.0,0.0,0.0,0.0,0.0,4,10,3.0,0.0,0.0,3.0,2.0,7.0,0.6287,441.0,4.0,13.0,44.68,7.0,0.0,0.0,0.0
1056,5.46,5.0,5.56,13,4,31,1.35,4,1,13,0.92,1.0,0.77,869,283,2054,66.85,70.75,66.26,217.0,158.0,6.0,5.0,5.285714285714286,8.0,3.0,4.5,4.5,0.0,5.0,5.5,6.5,0.0,0.0,0.0,5.0,4.5,5.0,7.0,4,7,0.0,0.0,0.0,1.0,4.0,4.0,0.7369,570.0,12.0,19.0,47.62,13.0,0.0,0.0,0.0
1057,5.42,0.0,5.02,13,0,26,0.64,4,0,5,0.85,0.0,0.42,1010,0,1209,77.69,0.0,46.5,253.0,242.0,5.0,5.0,5.277777777777778,0.0,4.5,5.5,5.0,5.0,5.0,5.5,7.0,5.0,5.0,6.0,5.5,6.0,5.5,0.0,3,9,3.0,0.0,0.0,0.0,1.0,12.0,0.8201,646.0,1.0,6.0,47.06,9.0,0.0,0.0,0.0
1058,5.39,5.61,5.38,14,9,26,1.21,4,4,5,0.86,0.89,0.73,909,605,1439,64.93,67.22,55.35,227.0,288.0,6.0,5.625,5.611111111111111,8.0,5.0,5.0,4.5,3.5,6.0,6.5,5.0,7.0,0.0,0.0,5.5,4.5,4.0,5.0,4,9,0.0,0.0,0.0,1.0,1.0,3.0,0.822,451.0,10.0,9.0,44.54,24.0,0.0,0.0,0.0
1059,5.38,5.38,5.38,17,17,17,1.07,4,4,4,0.59,0.59,0.59,905,905,905,53.24,53.24,53.24,226.0,226.0,6.0,5.0,5.3,6.0,5.0,4.5,4.5,4.5,6.5,6.0,5.0,5.5,5.5,4.5,6.5,4.5,6.0,5.5,4,10,1.0,0.0,1.0,2.0,1.0,4.0,0.8271,656.0,5.0,8.0,44.54,11.0,0.0,0.0,0.0
1060,5.38,5.38,5.38,17,17,17,0.86,4,4,4,0.53,0.53,0.53,932,932,932,54.82,54.82,54.82,233.0,233.0,6.0,5.125,5.3,5.0,5.0,6.0,4.5,6.0,5.0,7.0,4.5,5.0,5.0,4.5,5.0,6.5,7.0,6.0,4,10,0.0,0.0,1.0,2.0,3.0,6.0,0.6153,310.0,3.0,5.0,43.26,17.0,0.0,0.0,0.0
1061,5.32,5.32,5.56,17,17,32,1.16,4,4,11,0.76,0.76,0.78,1209,1209,2337,71.12,71.12,73.03,302.0,212.0,6.0,5.125,5.0,4.5,7.0,5.0,4.0,4.0,5.0,4.5,6.0,5.0,5.0,6.0,7.5,7.5,4.0,6.0,4,10,0.0,0.0,0.0,2.0,4.0,6.0,0.8481,757.0,8.0,8.0,37.5,8.0,0.0,0.0,4.5
1062,4.88,4.88,4.88,17,17,17,1.11,4,4,4,0.82,0.82,0.82,1122,1122,1122,66.0,66.0,66.0,281.0,281.0,6.5,4.875,4.85,5.0,4.5,3.5,6.5,4.5,4.5,6.5,4.5,5.0,4.0,4.0,4.0,4.0,6.0,6.0,4,10,1.0,0.0,0.0,1.0,1.0,3.0,0.7454,512.0,8.0,4.0,48.77,15.0,0.0,0.0,0.0
1063,6.7,0.0,6.03,10,0,15,0.79,3,0,3,0.9,0.0,0.8,813,0,1126,81.3,0.0,75.07,271.0,375.0,7.5,6.333333333333333,6.714285714285714,0.0,5.5,6.5,7.0,6.5,8.0,7.5,0.0,6.0,0.0,0.0,6.5,0.0,0.0,0.0,3,7,0.0,0.0,0.0,5.0,5.0,9.0,0.8563,740.0,7.0,16.0,50.0,10.0,0.0,0.0,0.0
1064,5.85,5.85,5.44,17,17,36,1.38,3,3,4,1.0,1.0,0.86,1490,1490,2762,87.65,87.65,76.72,497.0,691.0,7.0,5.75,6.0,7.5,4.0,4.5,7.0,5.0,5.0,6.0,6.5,6.5,8.0,6.0,7.0,3.5,5.0,4.5,4,10,0.0,1.0,2.0,3.0,7.0,10.0,0.8472,1316.0,14.0,32.0,47.33,20.0,0.0,0.0,5.0
1065,5.5,0.0,5.32,11,0,25,1.18,3,0,7,0.73,0.0,0.88,720,0,1886,65.45,0.0,75.44,240.0,269.0,5.5,0.0,5.3,0.0,0.0,0.0,0.0,0.0,5.0,4.5,7.0,5.0,5.0,6.5,3.0,7.0,5.5,6.0,0,5,2.0,0.0,0.0,3.0,5.0,8.0,0.7936,549.0,3.0,6.0,41.86,17.0,0.0,0.0,4.5
1066,5.46,0.0,5.0,14,0,34,1.13,3,0,6,0.79,0.0,0.71,884,0,2010,63.14,0.0,59.12,295.0,335.0,6.0,5.333333333333333,5.0,0.0,7.0,5.0,4.0,4.0,4.5,5.0,5.0,4.5,6.0,6.0,5.0,7.5,7.0,6.0,3,9,0.0,0.0,0.0,1.0,1.0,13.0,0.7987,372.0,4.0,3.0,51.0,8.0,0.0,0.0,0.0
1067,5.23,0.0,5.21,11,0,31,1.13,3,0,11,0.82,0.0,0.84,701,0,2117,63.73,0.0,68.29,234.0,192.0,5.5,4.833333333333333,5.333333333333333,0.0,4.5,6.0,4.0,7.0,4.5,5.0,5.0,7.5,4.5,0.0,0.0,0.0,0.0,5.0,3,9,0.0,0.0,1.0,1.0,1.0,5.0,0.7671,284.0,1.0,2.0,24.69,6.0,0.0,0.0,0.0
1068,5.09,5.08,5.09,16,13,16,1.08,3,3,3,1.0,1.0,1.0,1256,1054,1256,78.5,81.08,78.5,419.0,419.0,6.0,4.625,4.9,4.0,5.5,5.5,3.5,4.0,6.5,4.5,6.5,4.0,5.0,7.0,4.0,6.0,0.0,4.5,4,10,0.0,0.0,0.0,1.0,4.0,5.0,0.739,584.0,1.0,13.0,54.55,9.0,0.0,0.0,0.0
1069,5.06,5.06,5.06,17,17,17,1.09,3,3,3,0.82,0.82,0.82,1211,1211,1211,71.24,71.24,71.24,404.0,404.0,4.5,4.375,5.0,5.0,4.5,4.0,4.0,3.5,5.0,5.5,5.5,7.5,5.5,7.0,4.5,4.5,4.5,4.5,4,10,0.0,0.0,0.0,3.0,3.0,14.0,0.7174,555.0,10.0,8.0,38.06,20.0,0.0,0.0,0.0
1070,5.03,0.0,5.03,16,0,16,0.94,3,0,3,0.44,0.0,0.44,765,0,765,47.81,0.0,47.81,255.0,255.0,6.0,4.833333333333333,5.111111111111111,0.0,5.0,4.5,5.0,5.5,5.0,4.0,4.5,6.5,6.0,4.5,4.5,7.0,6.0,3.5,3,9,0.0,0.0,0.0,2.0,2.0,6.0,0.8171,378.0,6.0,7.0,30.93,3.0,0.0,0.0,0.0
1071,5.0,5.21,4.86,16,12,33,1.38,3,3,5,0.38,0.5,0.3,665,610,1114,41.56,50.83,33.76,222.0,223.0,6.0,4.875,5.1,7.0,4.0,4.5,4.0,6.0,6.0,8.0,4.5,3.0,4.0,7.0,4.5,0.0,4.5,4.5,4,10,0.0,0.0,0.0,3.0,2.0,5.0,0.7438,226.0,0.0,3.0,43.27,10.0,0.0,0.0,0.0
1072,4.84,4.4,4.84,16,5,16,1.12,3,1,3,0.81,0.6,0.81,991,265,991,61.94,53.0,61.94,330.0,330.0,6.0,4.75,4.611111111111111,4.0,4.5,6.0,4.5,3.0,0.0,4.5,4.0,5.0,6.0,4.5,4.0,4.0,4.0,7.0,4,9,0.0,0.0,0.0,1.0,2.0,10.0,0.6661,332.0,1.0,4.0,41.3,21.0,0.0,0.0,0.0
1073,4.8,4.67,4.5,15,9,22,0.96,3,2,3,0.4,0.56,0.45,639,454,922,42.6,50.44,41.91,213.0,307.0,6.0,4.125,4.666666666666667,4.5,4.0,4.0,4.0,4.0,6.0,6.5,4.5,4.5,0.0,0.0,4.5,4.0,4.0,6.0,4,9,0.0,0.0,0.0,1.0,3.0,6.0,0.7872,270.0,2.0,3.0,32.86,3.0,0.0,0.0,0.0
1074,4.78,4.63,4.79,16,12,33,1.15,3,2,5,0.88,0.83,0.7,1201,887,1951,75.06,73.92,59.12,400.0,390.0,6.0,4.875,4.7,4.0,4.5,4.0,7.0,4.0,3.0,7.0,4.0,4.5,5.0,4.5,4.0,0.0,4.0,6.0,4,10,0.0,0.0,0.0,0.0,0.0,6.0,0.7385,504.0,4.0,11.0,38.41,40.0,0.0,0.0,0.0
1075,4.67,4.0,4.54,12,1,27,1.17,3,0,3,0.5,0.0,0.52,598,78,1290,49.83,78.0,47.78,199.0,430.0,6.5,3.8333333333333335,4.5,4.0,0.0,4.0,3.5,4.5,6.5,4.5,4.0,5.0,0.0,0.0,0.0,0.0,4.0,7.5,3,8,0.0,0.0,0.0,0.0,0.0,8.0,0.7448,219.0,1.0,2.0,33.64,12.0,0.0,0.0,5.0
1076,4.08,4.5,4.36,12,3,29,1.24,3,1,5,0.75,1.0,0.55,731,228,1400,60.92,76.0,48.28,244.0,280.0,5.0,4.5,4.444444444444445,4.0,5.0,4.5,0.0,2.5,6.0,4.5,3.5,5.5,4.5,2.5,4.5,0.0,0.0,2.0,3,9,2.0,0.0,0.0,0.0,0.0,5.0,0.6719,303.0,1.0,3.0,47.62,20.0,0.0,0.0,0.0
1077,5.92,0.0,5.92,12,0,12,0.7,2,0,2,0.83,0.0,0.83,733,0,733,61.08,0.0,61.08,367.0,367.0,6.5,5.833333333333333,5.8125,0.0,5.5,5.0,7.0,6.0,6.5,6.0,5.5,0.0,5.0,5.5,6.5,5.5,7.0,0.0,3,8,0.0,0.0,0.0,4.0,4.0,9.0,0.7607,400.0,1.0,2.0,46.74,9.0,0.0,0.0,0.0
1078,5.92,0.0,5.68,6,0,25,0.8,2,0,8,0.5,0.0,0.8,283,0,1672,47.17,0.0,66.88,142.0,209.0,6.0,6.25,5.7,0.0,0.0,6.5,6.0,5.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,2,5,0.0,0.0,0.0,1.0,0.0,4.0,0.6345,133.0,0.0,1.0,56.25,5.0,0.0,0.0,4.5
1079,5.79,0.0,5.52,12,0,25,1.21,2,0,3,0.75,0.0,0.6,713,0,1214,59.42,0.0,48.56,357.0,405.0,6.5,7.5,6.071428571428571,0.0,7.0,0.0,8.0,5.0,5.5,5.0,6.0,6.0,0.0,3.5,6.0,7.0,0.0,6.0,2,7,0.0,0.0,0.0,3.0,6.0,7.0,0.7084,515.0,15.0,10.0,41.98,6.0,0.0,0.0,0.0
1080,5.78,0.0,6.08,16,0,38,0.86,2,0,12,1.0,0.0,1.0,1281,0,3152,80.06,0.0,82.95,641.0,263.0,5.5,6.166666666666667,6.222222222222222,0.0,6.0,7.0,5.5,6.0,7.0,7.0,5.5,6.5,5.5,5.5,5.0,6.0,4.5,5.5,3,9,1.0,0.0,0.0,4.0,7.0,9.0,0.7764,972.0,13.0,7.0,25.88,14.0,0.0,0.0,6.5
1081,5.65,0.0,5.72,13,0,32,0.8,2,0,8,0.46,0.0,0.72,541,0,2112,41.62,0.0,66.0,271.0,264.0,5.0,6.166666666666667,5.75,0.0,7.0,7.0,4.5,5.5,5.0,0.0,6.0,5.5,5.5,0.0,0.0,6.5,6.0,5.0,3,8,1.0,0.0,0.0,3.0,3.0,3.0,0.8099,378.0,0.0,2.0,54.55,3.0,0.0,0.0,4.5
1082,5.61,5.69,5.6,9,8,31,1.02,2,2,9,0.56,0.63,0.81,381,377,2121,42.33,47.13,68.42,191.0,236.0,5.0,5.5,5.611111111111111,4.5,5.0,7.5,5.0,7.0,6.0,5.0,5.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4,9,0.0,0.0,0.0,1.0,2.0,3.0,0.7663,250.0,1.0,3.0,57.14,6.0,0.0,0.0,0.0
1083,5.59,5.59,6.16,17,17,37,0.92,2,2,9,1.0,1.0,1.0,1509,1509,3243,88.76,88.76,87.65,755.0,360.0,5.0,5.625,5.65,6.5,5.0,5.5,5.5,5.0,4.5,7.0,5.5,7.5,4.5,6.5,5.0,4.0,5.5,6.0,4,10,2.0,0.0,0.0,4.0,6.0,11.0,0.8322,1255.0,7.0,15.0,47.22,17.0,0.0,0.0,0.0
1084,5.5,6.0,5.15,13,1,30,1.14,2,0,3,1.0,1.0,0.9,1063,90,2189,81.77,90.0,72.97,532.0,730.0,6.5,6.0,5.428571428571429,6.0,0.0,6.0,6.0,0.0,6.0,3.5,0.0,5.5,5.0,6.0,7.0,0.0,3.0,6.0,3,7,0.0,0.0,2.0,0.0,2.0,8.0,0.8515,754.0,20.0,20.0,46.77,22.0,0.0,0.0,0.0
1085,5.5,5.5,5.49,17,17,37,0.98,2,2,5,0.82,0.82,0.92,1317,1317,2971,77.47,77.47,80.3,659.0,594.0,7.0,6.0,5.6,5.0,6.5,7.0,5.5,5.0,5.5,7.5,4.0,5.0,5.0,4.5,5.0,5.0,6.0,7.0,4,10,1.0,0.0,0.0,1.0,4.0,12.0,0.8443,885.0,10.0,16.0,42.98,27.0,0.0,0.0,6.0
1086,5.47,5.45,5.24,16,11,31,0.76,2,1,3,0.63,0.73,0.55,899,716,1552,56.19,65.09,50.06,450.0,517.0,6.0,5.25,5.5,6.0,4.5,5.5,5.0,5.0,5.5,6.0,7.0,6.0,4.5,5.0,0.0,5.0,5.0,7.0,4,10,0.0,0.0,0.0,2.0,2.0,7.0,0.6801,443.0,12.0,7.0,55.84,7.0,0.0,0.0,0.0
1087,5.36,0.0,5.36,11,0,11,0.78,2,0,2,0.27,0.0,0.27,399,0,399,36.27,0.0,36.27,200.0,200.0,6.5,0.0,5.25,0.0,0.0,0.0,0.0,0.0,5.0,4.5,6.5,0.0,5.0,6.5,5.0,6.5,5.0,4.5,0,4,0.0,0.0,0.0,0.0,0.0,4.0,0.8503,261.0,6.0,6.0,50.65,13.0,0.0,0.0,0.0
1088,5.35,5.35,5.44,17,17,34,1.0,2,2,8,0.88,0.88,0.94,1332,1332,2784,78.35,78.35,81.88,666.0,348.0,6.0,5.375,5.45,5.5,5.5,5.5,5.0,7.0,7.5,4.0,4.5,5.5,4.5,4.5,6.0,6.5,4.5,4.5,4,10,0.0,0.0,0.0,1.0,8.0,13.0,0.7248,733.0,14.0,15.0,39.84,12.0,0.0,0.0,7.0
1089,5.3,5.3,5.33,15,5,35,0.94,2,0,4,0.8,0.6,0.89,973,253,2424,64.87,50.6,69.26,487.0,606.0,6.0,4.875,5.375,5.5,4.0,4.5,5.5,7.0,0.0,6.5,5.0,0.0,5.0,4.5,5.0,6.0,6.0,6.0,4,8,1.0,0.0,0.0,2.0,1.0,5.0,0.7994,548.0,9.0,8.0,45.76,3.0,0.0,0.0,0.0
1090,5.27,0.0,5.17,15,0,30,0.9,2,0,3,1.0,0.0,0.73,1197,0,1770,79.8,0.0,59.0,599.0,590.0,7.0,5.666666666666667,5.3125,0.0,7.0,5.0,5.0,5.0,6.0,0.0,5.0,4.5,5.0,4.5,7.0,5.5,5.5,3.5,3,8,1.0,0.0,1.0,1.0,1.0,8.0,0.8696,923.0,5.0,9.0,46.34,27.0,0.0,0.0,4.0
1091,5.25,0.0,5.19,10,0,26,0.63,2,0,3,0.2,0.0,0.62,316,0,1464,31.6,0.0,56.31,158.0,488.0,6.0,5.75,5.1,0.0,0.0,6.5,5.0,5.0,4.5,0.0,0.0,4.5,0.0,0.0,5.5,5.5,5.0,5.0,2,5,0.0,0.0,0.0,0.0,1.0,2.0,0.9254,324.0,4.0,0.0,34.38,12.0,0.0,0.0,0.0
1092,5.2,0.0,5.66,10,0,31,1.03,2,0,9,0.6,0.0,0.81,420,0,2134,42.0,0.0,68.84,210.0,237.0,5.5,5.0,5.25,0.0,0.0,0.0,5.0,4.5,0.0,0.0,4.5,7.0,0.0,4.0,7.0,5.0,0.0,5.5,1,4,0.0,0.0,0.0,0.0,0.0,3.0,0.774,277.0,2.0,4.0,43.24,16.0,0.0,0.0,5.0
1093,5.2,5.21,5.2,15,14,15,1.32,2,2,2,0.73,0.71,0.73,1002,933,1002,66.8,66.64,66.8,501.0,501.0,6.5,4.375,5.15,5.0,2.5,5.0,5.0,3.0,5.0,7.0,5.0,7.5,6.5,6.5,5.0,5.0,5.0,0.0,4,10,0.0,0.0,0.0,4.0,5.0,13.0,0.724,515.0,8.0,6.0,39.64,17.0,0.0,0.0,0.0
1094,5.18,0.0,5.02,11,0,25,1.08,2,0,5,0.73,0.0,0.76,710,0,1689,64.55,0.0,67.56,355.0,338.0,4.5,5.0,4.666666666666667,0.0,0.0,0.0,5.0,3.5,0.0,4.5,4.5,4.5,6.0,4.0,0.0,0.0,7.0,6.0,1,6,0.0,0.0,0.0,1.0,0.0,6.0,0.7473,348.0,5.0,7.0,45.19,6.0,0.0,0.0,0.0
1095,5.14,5.15,5.26,14,10,34,0.72,2,1,11,0.71,0.7,0.85,817,528,2428,58.36,52.8,71.41,409.0,221.0,6.0,4.875,5.15,4.0,6.0,5.0,4.5,5.0,5.0,6.0,4.5,6.0,5.5,0.0,5.0,4.0,0.0,6.0,4,10,0.0,0.0,0.0,0.0,1.0,2.0,0.7304,362.0,9.0,10.0,53.01,14.0,0.0,0.0,0.0
1096,5.13,5.33,4.81,4,3,24,1.03,2,2,7,0.25,0.33,0.5,153,132,1217,38.25,44.0,50.71,77.0,174.0,6.0,5.333333333333333,5.125,4.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,3,4,1.0,0.0,0.0,0.0,0.0,2.0,0.4722,71.0,1.0,0.0,47.5,5.0,0.0,0.0,6.0
1097,5.1,0.0,5.09,15,0,28,0.87,2,0,3,0.6,0.0,0.68,837,0,1670,55.8,0.0,59.64,419.0,557.0,6.0,4.5,5.125,0.0,4.5,4.0,5.0,5.5,0.0,5.5,4.5,5.0,7.0,4.5,4.5,5.0,7.0,5.0,3,8,0.0,0.0,0.0,1.0,2.0,7.0,0.6591,500.0,3.0,19.0,42.25,21.0,0.0,0.0,5.5
1098,5.0,5.0,5.07,17,17,37,0.71,2,2,4,0.29,0.29,0.41,536,536,1477,31.53,31.53,39.92,268.0,369.0,6.0,5.0,4.8,4.5,4.5,5.0,6.0,5.0,5.0,4.0,4.5,5.0,4.5,5.0,4.5,5.5,7.0,5.5,4,10,0.0,0.0,0.0,1.0,0.0,1.0,0.7792,287.0,3.0,1.0,49.41,6.0,0.0,0.0,0.0
1099,4.95,5.75,5.26,11,4,21,0.96,2,2,6,0.36,0.75,0.52,370,237,988,33.64,59.25,47.05,185.0,165.0,5.5,5.75,5.416666666666667,6.0,4.0,7.0,6.0,0.0,4.5,0.0,0.0,5.0,0.0,4.5,4.5,4.5,0.0,0.0,4,6,0.0,0.0,0.0,2.0,1.0,1.0,0.7779,191.0,4.0,2.0,37.78,4.0,0.0,0.0,0.0
1100,4.86,0.0,4.71,7,0,21,0.8,2,0,4,0.0,0.0,0.24,150,0,671,21.43,0.0,31.95,75.0,168.0,6.0,4.25,5.0,0.0,0.0,4.0,4.5,6.0,6.0,0.0,0.0,0.0,4.5,4.5,0.0,0.0,0.0,4.5,2,5,0.0,0.0,0.0,0.0,0.0,1.0,0.6837,52.0,0.0,0.0,30.77,4.0,0.0,0.0,0.0
1101,4.82,0.0,4.73,14,0,35,0.97,2,0,3,0.14,0.0,0.37,299,0,1371,21.36,0.0,39.17,150.0,457.0,7.0,4.5,4.611111111111111,0.0,4.5,4.5,4.5,4.0,4.5,4.5,4.5,4.5,6.0,0.0,3.5,5.5,7.5,5.0,3,9,0.0,0.0,0.0,0.0,0.0,1.0,0.7224,162.0,2.0,3.0,45.45,5.0,0.0,0.0,4.5
1102,4.7,0.0,4.89,10,0,18,1.58,2,0,4,0.8,0.0,0.44,594,0,817,59.4,0.0,45.39,297.0,204.0,6.0,7.0,5.8,0.0,0.0,7.0,7.0,4.5,4.5,0.0,0.0,0.0,6.0,4.0,0.0,2.5,4.5,4.5,2,5,0.0,0.0,0.0,1.0,1.0,8.0,0.8093,294.0,1.0,3.0,42.19,10.0,0.0,0.0,0.0
1103,4.63,4.75,4.73,16,2,31,0.56,2,0,6,0.13,0.0,0.26,361,67,1071,22.56,33.5,34.55,181.0,179.0,5.5,4.666666666666667,4.444444444444445,5.5,4.0,0.0,4.5,4.5,4.5,4.5,4.0,4.0,4.5,6.0,4.5,4.5,4.5,5.5,3,9,1.0,0.0,0.0,1.0,0.0,1.0,0.7011,144.0,2.0,1.0,48.61,10.0,0.0,0.0,4.0
1104,4.61,4.38,5.21,14,8,36,0.79,2,0,19,0.43,0.63,0.72,600,382,2304,42.86,47.75,64.0,300.0,121.0,5.5,4.375,4.333333333333333,4.5,4.5,5.0,3.5,5.0,5.0,3.5,4.0,0.0,4.0,4.0,6.0,4.5,6.0,0.0,4,9,0.0,0.0,0.0,0.0,0.0,4.0,0.7859,221.0,0.0,4.0,40.91,12.0,0.0,0.0,6.0
1105,4.44,4.44,4.37,16,16,30,1.0,2,2,2,0.44,0.44,0.37,672,672,1063,42.0,42.0,35.43,336.0,532.0,6.0,3.875,4.5,5.0,4.0,4.0,2.5,4.0,4.0,4.0,7.0,6.0,4.5,4.5,5.0,4.0,4.0,4.5,4,10,0.0,0.0,1.0,1.0,2.0,4.0,0.6954,278.0,3.0,0.0,31.03,23.0,0.0,0.0,0.0
1106,5.9,0.0,5.48,10,0,21,0.66,1,0,1,0.7,0.0,0.38,664,0,889,66.4,0.0,42.33,664.0,889.0,7.0,5.5,5.9375,0.0,0.0,5.0,6.0,5.0,6.5,6.5,5.5,6.0,7.0,5.5,6.0,0.0,0.0,0.0,2,8,0.0,0.0,0.0,1.0,4.0,11.0,0.7816,484.0,3.0,4.0,48.76,11.0,0.0,0.0,0.0
