,index,Joueur,Poste,Cote,Enchère moy,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Corner gagné,Passes,Ballons,Interceptions,Tacles,Duel,Fautes,But évité,Action stoppée,DMI,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,j-16,j-17,j-18,j-19,j-20,j-21,j-22,j-23,j-24,j-25,j-26,j-27,j-28,j-29,j-30,j-31,j-32,j-33,j-34,j-35,j-36,j-37,j-38,Titu_4,Titu_10,cote_predite,+/- value
753,1912,Lasagna Kevin,A,9.0,9.0,4.57,5.0,4.67,22,1,30,0.58,0.0,0.61,1,0,2,0.59,0.0,0.53,1280,45,1641,58.18,45.0,54.7,1280.0,821.0,5.0,9.0,1.0,0.0,0.0,0.0,2.0,2.0,8.0,0.5863,464.0,4.0,4.0,28.42,23.0,0.0,0.0,5.5,4.5,4.5,5.0,0.0,4.5,4.0,4.5,4.0,4.0,5.5,4.5,4.5,0.0,0.0,6.0,5.5,5.0,4.0,4.5,0.0,0.0,4.5,4.0,4.0,5.0,4.5,4.0,4.0,5.0,6.0,4.5,4.5,5.0,4.0,5.0,5.0,0.0,0.0,0.0,5.5,3,9,8.765331472051308,-0.23466852794869197
754,1913,Pellegri Pietro,A,1.0,2.0,4.55,0.0,4.58,11,0,18,0.52,0.0,0.58,1,0,2,0.36,0.0,0.28,369,0,549,33.55,0.0,30.5,369.0,275.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.6303,139.0,0.0,1.0,31.33,9.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.0,6.0,4.5,4.5,0.0,4.5,4.5,4.5,4.5,4.5,4.0,0.0,4.5,4.0,4.5,4.5,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0,0,0.04715502040050623,-0.9528449795994938
755,1914,Faraoni Marco,MO,9.0,0.0,4.5,4.88,4.64,13,4,22,0.87,1.03,0.79,1,1,3,0.85,1.0,0.91,794,311,1507,61.08,77.75,68.5,794.0,502.0,4.5,9.0,0.5,0.0,0.0,0.0,2.0,2.0,5.0,0.6487,434.0,9.0,12.0,40.28,8.0,0.0,0.0,0.0,4.875,4.9,5.0,5.0,6.0,3.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.5,4.5,5.0,0.0,0.0,0.0,0.0,4.5,0.0,5.0,3.5,4.0,0.0,6.0,5.0,4.5,5.5,4.0,5.0,0.0,4.5,5.0,4,5,8.983896156515598,-0.016103843484401636
756,1916,Gytkjær Christian,A,9.0,0.0,4.42,4.5,4.42,18,1,18,0.49,0.0,0.49,1,0,1,0.17,0.0,0.17,484,13,484,26.89,13.0,26.89,484.0,484.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6087,155.0,0.0,2.0,37.04,9.0,0.0,0.0,4.5,4.333333333333333,4.25,4.5,0.0,4.5,4.0,4.0,0.0,0.0,0.0,4.5,4.0,4.5,0.0,0.0,4.5,0.0,4.0,4.0,4.5,5.0,4.0,6.0,0.0,4.5,0.0,4.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,4.292908746395639,-4.707091253604361
757,1917,Destro Mattia,A,1.0,5.0,4.3,0.0,4.37,10,0,19,0.92,0.0,0.76,1,0,1,0.6,0.0,0.53,459,0,874,45.9,0.0,46.0,459.0,874.0,6.0,1.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.576,123.0,1.0,1.0,26.67,9.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3.0,3.0,4.5,6.0,4.5,0.0,0.0,0.0,4.5,4.5,5.0,3.5,0.0,4.5,4.0,4.0,5.0,4.0,0.0,4.0,5.5,5.0,4.0,0,0,0.0801825187643932,-0.9198174812356068
758,1931,Hjulmand Morten,MO,17.0,22.0,5.58,5.55,5.58,25,10,25,1.11,1.12,1.11,0,0,0,1.0,1.0,1.0,2129,864,2129,85.16,86.4,85.16,0.0,0.0,0.0,1000.0,5.0,0.0,0.0,0.0,4.0,3.0,1.0,0.786,1235.0,57.0,36.0,56.65,46.0,0.0,0.0,5.5,4.75,5.55,4.5,4.5,5.0,5.0,7.0,5.0,7.5,6.5,4.5,6.0,0.0,5.5,7.5,7.5,5.5,4.5,5.0,0.0,3.5,5.0,6.5,5.0,4.5,7.0,5.5,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,13.054573646447912,-3.9454263535520884
759,1952,Sottil Riccardo,A,5.0,5.0,5.33,5.0,4.93,9,1,15,0.97,0.0,0.92,0,0,0,0.56,0.0,0.47,454,20,673,50.44,20.0,44.87,0.0,0.0,0.0,1000.0,1.5,0.0,0.0,0.0,2.0,1.0,6.0,0.8882,244.0,0.0,0.0,48.98,3.0,0.0,0.0,0.0,4.75,4.75,5.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,6.0,5.0,6.0,4.5,7.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.5,0.0,4.0,5.0,2,2,5.237584503853427,0.23758450385342744
760,1964,Brekalo Josip,A,7.0,10.0,5.25,0.0,5.25,2,0,14,0.35,0.0,1.11,0,0,1,0.0,0.0,0.57,63,0,879,31.5,0.0,62.79,0.0,879.0,7.5,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7038,40.0,0.0,0.0,16.67,1.0,0.0,0.0,0.0,5.0,5.25,0.0,5.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.5,5.0,6.5,5.0,5.5,5.5,4.5,4.0,6.0,6.0,1,2,5.449353027175071,-1.5506469728249286
761,1966,Lopez Maxime,MO,14.0,17.0,5.23,5.25,5.33,20,6,29,1.02,0.82,1.03,0,0,1,0.8,0.67,0.83,1513,396,2216,75.65,66.0,76.41,0.0,2216.0,4.5,1000.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,0.8775,1205.0,18.0,14.0,41.98,21.0,0.0,0.0,6.0,5.625,5.071428571428571,5.5,5.5,6.5,5.0,4.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,5.5,3.0,5.0,5.0,4.5,7.5,6.0,4.0,5.5,5.0,6.0,6.0,0.0,3.5,5.0,6.0,4.5,6.0,5.5,7.0,0.0,6.0,6.5,0.0,4,7,11.440559834633728,-2.559440165366272
762,1968,Bohinen Emil,MO,8.0,0.0,5.23,5.5,5.39,13,3,22,0.44,0.5,0.51,0,0,0,0.46,0.67,0.64,487,155,1159,37.46,51.67,52.68,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8147,360.0,11.0,11.0,58.62,8.0,0.0,0.0,4.5,5.5,5.5,5.0,6.0,5.5,0.0,0.0,0.0,5.5,5.5,0.0,0.0,5.5,5.5,5.5,5.0,4.5,5.0,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.5,6.5,6.0,6.0,5.0,5.0,0.0,0.0,0.0,3,5,10.518973813795958,2.5189738137959576
763,1973,Duda Ondrej,MO,10.0,10.0,5.19,5.19,5.19,8,8,8,0.53,0.53,0.53,0,0,0,0.88,0.88,0.88,625,625,625,78.13,78.13,78.13,0.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.7674,405.0,8.0,11.0,62.5,8.0,0.0,0.0,0.0,5.125,5.1875,5.0,5.5,5.5,4.5,5.0,6.0,5.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,9.744271735626679,-0.25572826437332097
764,1981,Marcos Antônio,MO,5.0,0.0,5.14,0.0,5.14,11,0,11,0.5,0.0,0.5,0,0,0,0.27,0.0,0.27,304,0,304,27.64,0.0,27.64,0.0,0.0,0.0,1000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8983,260.0,3.0,4.0,56.67,6.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.5,5.0,5.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,6.0,0.0,5.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,3.389298538601465,-1.610701461398535
765,1987,Miretti Fabio,MO,7.0,10.0,5.11,0.0,5.04,19,0,25,0.57,0.0,0.52,0,0,0,0.53,0.0,0.56,899,0,1221,47.32,0.0,48.84,0.0,0.0,0.0,1000.0,5.0,0.0,0.0,0.0,2.0,2.0,12.0,0.7109,577.0,2.0,7.0,39.2,16.0,0.0,0.0,4.5,6.0,5.25,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,4.5,5.0,0.0,4.5,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,4.5,7.0,5.5,5.0,5.0,4.5,4.5,5.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,1,4,7.888610845533897,0.888610845533897
766,1994,De Ketelaere Charles,MO,11.0,22.0,5.09,5.08,5.09,23,6,23,0.58,0.2,0.58,0,0,0,0.3,0.17,0.3,863,178,863,37.52,29.67,37.52,0.0,0.0,0.0,1000.0,3.0,0.0,0.0,0.0,1.0,4.0,6.0,0.8152,457.0,3.0,9.0,45.21,15.0,0.0,0.0,5.0,5.125,4.9375,5.0,5.0,5.5,5.0,5.0,5.0,0.0,4.0,5.0,0.0,4.5,4.5,0.0,4.5,5.0,5.0,5.0,0.0,5.0,5.5,5.0,6.0,5.0,5.0,7.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,8.69603054262614,-2.30396945737386
767,1996,Verre Valerio,MO,5.0,0.0,5.08,0.0,5.02,18,0,23,0.46,0.0,0.46,0,0,0,0.33,0.0,0.43,670,0,944,37.22,0.0,41.04,0.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.769,535.0,8.0,6.0,44.34,14.0,0.0,0.0,5.5,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.5,5.5,6.0,5.5,5.0,0.0,4.5,5.5,5.5,5.0,5.0,5.0,5.0,4.0,5.0,5.5,5.0,5.0,0.0,5.5,0.0,4.5,5.0,4.5,0.0,0.0,0.0,0.0,4.5,0,2,3.7384263714134263,-1.2615736285865737
768,1998,Kovalenko Viktor,MO,8.0,0.0,5.08,0.0,4.85,13,0,24,0.4,0.0,0.67,0,0,0,0.38,0.0,0.38,430,0,819,33.08,0.0,34.13,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6684,256.0,3.0,6.0,56.52,7.0,0.0,0.0,0.0,5.5,5.3,0.0,6.0,5.5,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.5,5.0,5.0,5.0,5.5,5.0,0.0,4.5,5.5,5.0,4.5,4.5,4.5,5.0,4.0,2.5,5.5,5.0,3,5,5.269335274832928,-2.730664725167072
769,2001,Crnigoj Domen,MO,7.0,7.0,5.07,0.0,5.12,7,0,17,0.53,0.0,0.63,0,0,1,0.57,0.0,0.59,295,0,820,42.14,0.0,48.24,0.0,820.0,6.5,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7039,170.0,10.0,3.0,51.43,6.0,0.0,0.0,0.0,4.833333333333333,5.071428571428571,0.0,5.0,5.0,4.5,6.0,4.5,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,5.5,6.5,5.0,4.5,5.0,5.0,0.0,0.0,3,7,8.310671372152502,1.3106713721525018
770,2008,Buonaiuto Cristian,A,9.0,0.0,5.05,0.0,5.05,19,0,19,0.44,0.0,0.44,0,0,0,0.16,0.0,0.16,581,0,581,30.58,0.0,30.58,0.0,0.0,0.0,1000.0,0.5,0.0,0.0,0.0,0.0,2.0,11.0,0.6783,457.0,9.0,6.0,41.58,11.0,0.0,0.0,0.0,5.25,4.916666666666667,0.0,5.5,5.0,0.0,5.0,0.0,0.0,5.0,4.5,4.5,4.5,4.5,5.0,5.5,5.5,6.0,5.0,0.0,4.5,5.0,0.0,0.0,5.0,0.0,5.5,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,8.43047042826596,-0.5695295717340407
771,2020,Chiesa Federico,A,10.0,17.0,5.0,4.5,5.0,11,1,11,0.95,0.0,0.95,0,0,0,0.18,0.0,0.18,388,17,388,35.27,17.0,35.27,0.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,3.0,3.0,7.0,0.8278,242.0,0.0,4.0,55.56,5.0,0.0,0.0,0.0,5.166666666666667,4.857142857142857,4.5,0.0,5.0,6.0,0.0,6.0,5.0,0.0,4.5,3.0,6.0,4.5,6.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,10.896838832650344,0.896838832650344
772,2033,Carboni Franco,A,3.0,3.0,5.0,0.0,5.0,2,0,2,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,56,0,56,28.0,0.0,28.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7619,53.0,1.0,1.0,44.44,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,5.794377890535702,2.794377890535702
773,2035,Maleh Youssef,MO,10.0,0.0,5.0,5.0,4.92,17,5,26,0.47,0.35,0.5,0,0,0,0.53,0.6,0.5,739,265,1111,43.47,53.0,42.73,0.0,0.0,0.0,1000.0,1.5,0.0,0.0,0.0,0.0,0.0,5.0,0.674,360.0,4.0,7.0,37.25,25.0,0.0,0.0,0.0,4.875,4.875,5.0,4.5,5.0,5.0,5.5,0.0,0.0,4.0,5.0,5.0,6.0,5.0,0.0,0.0,0.0,4.5,0.0,0.0,4.5,0.0,0.0,0.0,5.5,5.0,5.5,5.0,5.0,0.0,4.5,5.0,4.5,3.5,5.0,5.5,5.0,0.0,0.0,5.0,4,8,6.6655143281004445,-3.3344856718995555
774,2037,D'Andrea Luca,MO,1.0,2.0,5.0,0.0,5.0,5,0,5,0.79,0.0,0.79,0,0,0,1.0,0.0,1.0,322,0,322,64.4,0.0,64.4,0.0,0.0,0.0,1000.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7719,144.0,1.0,0.0,45.0,4.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,4.5,6.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.9992067214845135,0.9992067214845135
775,2038,Tahirovic Benjamin,MO,1.0,0.0,5.0,0.0,5.0,5,0,5,0.35,0.0,0.35,0,0,0,0.2,0.0,0.2,132,0,132,26.4,0.0,26.4,0.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9455,81.0,2.0,2.0,44.44,1.0,0.0,0.0,0.0,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,5.0,5.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4.31487626769817,3.3148762676981702
776,2049,Benassi Marco,MO,9.0,9.0,4.95,4.94,4.83,11,9,18,0.52,0.58,0.54,0,0,0,0.73,0.78,0.56,755,662,995,68.64,73.56,55.28,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7882,444.0,10.0,12.0,50.0,6.0,0.0,0.0,0.0,5.125,4.944444444444445,4.5,5.0,5.0,6.0,5.0,4.0,4.5,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,4.5,5.0,5.0,0.0,3.5,5.0,0.0,0.0,5.0,4.5,4,9,8.182106385805152,-0.8178936141948476
777,2060,Castrovilli Gaetano,MO,7.0,7.0,4.92,0.0,5.17,6,0,12,0.2,0.0,0.49,0,0,0,0.0,0.0,0.5,117,0,641,19.5,0.0,53.42,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8389,81.0,1.0,4.0,37.5,5.0,0.0,0.0,5.5,4.75,4.875,0.0,0.0,5.0,4.5,0.0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.0,6.5,5.5,5.0,5.0,2,4,7.531972836139207,0.5319728361392073
778,2063,Ilkhan Emirhan,MO,4.0,4.0,4.92,5.0,4.92,6,1,6,0.2,0.0,0.2,0,0,0,0.17,0.0,0.17,134,28,134,22.33,28.0,22.33,0.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8276,85.0,2.0,2.0,29.17,5.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4.420936380373919,0.42093638037391923
779,2065,Jesé,A,8.0,8.0,4.9,4.9,4.9,5,5,5,0.65,0.65,0.65,0,0,0,0.2,0.2,0.2,113,113,113,22.6,22.6,22.6,0.0,0.0,0.0,1000.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.74,47.0,0.0,0.0,27.78,0.0,0.0,0.0,0.0,5.0,4.9,6.0,4.5,4.5,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,6.838537313953567,-1.1614626860464332
780,2066,Adli Yacine,MO,3.0,3.0,4.9,0.0,4.97,5,0,15,0.42,0.0,0.61,0,0,0,0.2,0.0,0.4,121,0,595,24.2,0.0,39.67,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6867,89.0,1.0,3.0,44.44,4.0,0.0,0.0,5.5,4.5,4.5,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.5,0.0,0.0,5.0,4.5,0.0,0.0,0.0,0.0,4.5,5.0,5.0,5.0,5.0,6.0,5.5,6.0,4.0,1,1,3.972153164072997,0.972153164072997
781,2067,Gaetano Gianluca,MO,4.0,4.0,4.9,4.5,4.9,5,1,5,0.42,0.0,0.42,0,0,0,0.0,0.0,0.0,37,5,37,7.4,5.0,7.4,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.5814,50.0,0.0,2.0,30.0,2.0,0.0,0.0,0.0,4.75,4.75,4.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4.617783960125791,0.6177839601257906
782,2078,Valoti Mattia,MO,9.0,0.0,4.85,0.0,4.85,10,0,10,0.34,0.0,0.34,0,0,0,0.2,0.0,0.2,264,0,264,26.4,0.0,26.4,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7727,145.0,2.0,6.0,50.94,11.0,0.0,0.0,0.0,5.0,4.8,0.0,5.0,5.0,0.0,5.0,0.0,4.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.5,4.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,5.529108355672987,-3.470891644327013
783,2081,Lazaro Valentino,MO,1.0,7.0,4.83,0.0,4.83,15,0,15,0.75,0.0,0.75,0,0,0,0.87,0.0,0.87,1070,0,1070,71.33,0.0,71.33,0.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,2.0,4.0,10.0,0.7718,812.0,2.0,5.0,49.3,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,5.0,4.5,0.0,4.5,5.5,5.0,4.5,5.0,3.5,5.0,4.5,5.5,3.5,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.2599506580096875,4.2599506580096875
784,2087,Agudelo Kevin,MO,11.0,12.0,4.81,4.95,4.89,26,11,38,0.84,0.96,0.75,0,0,1,0.81,0.91,0.82,1798,817,2621,69.15,74.27,68.97,0.0,2621.0,6.0,1000.0,5.0,0.0,0.0,0.0,1.0,3.0,10.0,0.74,966.0,8.0,29.0,46.21,30.0,0.0,0.0,4.5,5.875,5.0,6.0,6.0,5.5,6.0,5.0,5.0,3.5,4.0,3.5,5.5,4.5,0.0,5.0,6.0,4.5,5.0,4.5,5.0,4.0,5.0,5.0,4.5,4.0,4.5,4.5,3.0,6.0,5.0,5.5,4.5,6.0,5.0,5.5,4.5,5.0,4.5,5.5,5.0,4,10,10.417082106852265,-0.5829178931477355
785,2090,Carboni Valentín,MO,4.0,0.0,4.8,0.0,4.8,5,0,5,0.27,0.0,0.27,0,0,0,0.0,0.0,0.0,21,0,21,4.2,0.0,4.2,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5429,29.0,0.0,1.0,38.46,0.0,0.0,0.0,0.0,4.5,4.75,0.0,4.5,0.0,4.5,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,5.117374014119235,1.1173740141192354
786,2091,Thauvin Florian,MO,11.0,14.0,4.79,4.79,4.79,7,7,7,0.39,0.39,0.39,0,0,0,0.14,0.14,0.14,193,193,193,27.57,27.57,27.57,0.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.6614,115.0,1.0,0.0,31.82,3.0,0.0,0.0,0.0,4.875,4.785714285714286,4.5,5.0,5.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,8.471615939578857,-2.5283840604211427
787,2092,Léris Mehdi,MO,10.0,0.0,4.79,5.1,4.79,24,5,24,0.71,0.65,0.71,0,0,0,0.88,1.0,0.88,1800,444,1800,75.0,88.8,75.0,0.0,0.0,0.0,1000.0,3.0,0.0,0.0,0.0,1.0,1.0,9.0,0.701,1048.0,23.0,37.0,49.67,38.0,0.0,0.0,5.5,5.375,4.833333333333333,5.5,5.5,5.5,5.0,4.0,0.0,5.5,4.5,4.0,4.0,5.0,5.0,3.0,0.0,4.0,4.0,4.5,5.5,6.0,0.0,4.5,5.0,5.0,5.0,5.5,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9,8.823669958562578,-1.1763300414374225
788,2094,Oudin Remi,MO,9.0,0.0,4.78,4.75,4.72,20,8,30,0.26,0.27,0.28,0,0,0,0.1,0.13,0.17,468,227,792,23.4,28.38,26.4,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.6404,366.0,14.0,7.0,50.0,7.0,0.0,0.0,0.0,4.875,4.722222222222222,5.0,5.0,5.0,4.5,4.5,4.5,4.5,5.0,0.0,4.5,4.5,5.0,4.5,5.0,5.0,5.0,5.0,4.5,4.5,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,4.5,5.0,4.0,4.5,5.0,4.5,5.0,0.0,4.5,0.0,4.5,4,9,9.034522598944529,0.03452259894452858
789,2101,Pogba Paul,MO,5.0,5.0,4.75,0.0,4.88,2,0,8,0.35,0.0,0.52,0,0,0,0.0,0.0,0.63,34,0,401,17.0,0.0,50.13,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7046,29.0,0.0,0.0,66.67,1.0,0.0,0.0,0.0,4.75,4.75,0.0,0.0,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,4.5,4.5,5.0,4.5,2,2,5.5514339003335635,0.5514339003335635
790,2106,Pafundi Simone,MO,1.0,0.0,4.75,0.0,4.83,2,0,3,0.35,0.0,0.29,0,0,0,0.0,0.0,0.0,9,0,31,4.5,0.0,10.33,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.775,16.0,0.0,2.0,60.0,0.0,0.0,0.0,0.0,0.0,4.75,0.0,0.0,0.0,0.0,0.0,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,3.80730082566818,2.80730082566818
