,index,Joueur,Poste,Cote,Enchère moy,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Corner gagné,Passes,Ballons,Interceptions,Tacles,Duel,Fautes,But évité,Action stoppée,DMI,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,j-16,j-17,j-18,j-19,j-20,j-21,j-22,j-23,j-24,j-25,j-26,j-27,j-28,j-29,j-30,j-31,j-32,j-33,j-34,j-35,j-36,j-37,j-38,Titu_4,Titu_10
600,1573,Morcillo Jon,MO,3.0,0.0,4.7,0.0,4.7,10,0,10,0.48,0.0,0.48,0,0,0,0.0,0.0,0.0,59,0,59,5.9,0.0,5.9,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8208,56.0,1.0,1.0,54.55,1.0,0.0,0.0,4.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,4.5,0.0,0.0,0.0,4.5,0.0,4.5,5.0,4.5,6.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
601,1575,Nteka Randy,MO,7.0,0.0,4.68,0.0,4.65,17,0,27,0.66,0.0,0.62,0,0,0,0.24,0.0,0.37,385,0,856,22.65,0.0,31.7,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7125,247.0,4.0,9.0,42.98,14.0,0.0,0.0,0.0,5.0,4.333333333333333,0.0,5.0,0.0,0.0,4.0,4.0,5.0,0.0,5.0,3.0,5.0,4.5,5.0,0.0,5.0,0.0,5.0,0.0,0.0,3.5,5.5,0.0,5.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,4.0,5.0,5.0,4.0,4.5,5.0,5.0,5.0,1,6
602,1578,Martín Ander,MO,1.0,0.0,4.67,0.0,4.5,3,0,5,0.29,0.0,0.35,0,0,0,0.0,0.0,0.0,38,0,43,12.67,0.0,8.6,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7051,28.0,0.0,2.0,33.33,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0,0
603,1585,Hazard Eden,A,4.0,4.0,4.6,0.0,4.67,5,0,6,0.96,0.0,0.88,0,0,0,0.2,0.0,0.17,133,0,159,26.6,0.0,26.5,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8451,109.0,0.0,0.0,63.64,1.0,0.0,0.0,0.0,5.0,5.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,3.5,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2
604,1593,Dyego Sousa,A,8.0,0.0,4.56,4.0,4.56,16,1,16,0.44,0.0,0.44,0,0,0,0.13,0.0,0.13,380,16,380,23.75,16.0,23.75,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.6582,192.0,1.0,2.0,45.45,7.0,0.0,0.0,4.5,4.0,4.333333333333333,4.0,0.0,0.0,0.0,4.5,4.5,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,4.5,4.5,4.5,4.0,6.0,0.0,0.0,4.5,0.0,5.0,4.5,4.5,4.5,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3
605,1597,Zoubdi Touaizi Nabili,A,1.0,0.0,4.5,0.0,4.5,1,0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
606,1598,Dani Gómez,A,1.0,0.0,4.5,0.0,4.87,8,0,15,0.27,0.0,0.79,0,0,1,0.0,0.0,0.33,81,0,483,10.13,0.0,32.2,0.0,483.0,7.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5938,34.0,1.0,1.0,38.46,3.0,0.0,0.0,4.5,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,4.5,0.0,0.0,0.0,4.5,5.0,4.5,4.5,0.0,0.0,0.0,5.0,4.0,5.0,5.5,4.5,7.0,6.0,1,1
607,1599,Álvarez Carlos,MO,1.0,4.0,4.5,0.0,4.5,1,0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,9,0,9,9.0,0.0,9.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,50.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
608,1602,López Diego,A,1.0,0.0,4.5,4.5,4.5,2,1,2,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,19,10,19,9.5,10.0,9.5,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,14.0,1.0,0.0,33.33,1.0,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
609,1604,Corona Jesús,MO,1.0,1.0,4.5,0.0,5.35,1,0,10,0.0,0.0,1.16,0,0,2,1.0,0.0,0.7,63,0,647,63.0,0.0,64.7,0.0,324.0,8.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8824,29.0,0.0,0.0,50.0,1.0,0.0,0.0,5.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,5.5,5.0,5.0,4.0,4.5,8.0,5.5,6.5,0,0
610,1605,Juanmi Latasa,A,6.0,0.0,4.5,0.0,4.5,12,0,13,0.21,0.0,0.2,0,0,0,0.0,0.0,0.0,122,0,130,10.17,0.0,10.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.516,90.0,1.0,2.0,48.15,5.0,0.0,0.0,4.5,4.5,4.25,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.5,4.5,4.5,4.5,4.5,4.5,0.0,0.0,4.5,0.0,4.5,5.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1,2
611,1606,Alfaro Alejandro,MO,1.0,0.0,4.5,0.0,4.5,1,0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,14,0,14,14.0,0.0,14.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
612,1607,Arroyo Roberto,A,1.0,0.0,4.5,0.0,4.5,1,0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,14,0,14,14.0,0.0,14.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
613,1608,Mata Jaime,A,6.0,0.0,4.45,4.0,4.45,11,1,11,0.42,0.0,0.42,0,0,0,0.0,0.0,0.0,49,1,49,4.45,1.0,4.45,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5455,37.0,0.0,1.0,29.41,7.0,0.0,0.0,0.0,4.0,4.6,4.0,0.0,0.0,0.0,5.5,4.5,4.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.5,0.0,0.0,4.5,0.0,4.5,4.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
614,1610,Díaz Mariano,A,1.0,3.0,4.42,0.0,4.6,6,0,10,0.38,0.0,0.61,0,0,1,0.0,0.0,0.2,51,0,222,8.5,0.0,22.2,0.0,222.0,6.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6667,23.0,0.0,0.0,25.0,3.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,5.0,0.0,0.0,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,4.0,0.0,4.5,0.0,0,1
615,1611,Ángel Rodríguez Ángel,A,7.0,0.0,4.42,0.0,4.45,12,0,19,0.29,0.0,0.5,0,0,1,0.08,0.0,0.26,262,0,653,21.83,0.0,34.37,0.0,653.0,6.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.707,98.0,1.0,1.0,46.67,7.0,0.0,0.0,0.0,4.5,4.5,0.0,0.0,4.5,0.0,0.0,4.0,0.0,5.0,4.5,0.0,0.0,4.5,0.0,4.5,0.0,4.0,0.0,0.0,4.5,0.0,4.0,4.5,4.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,4.5,5.0,0.0,4.0,0.0,1,4
616,1612,Lozano Anthony,A,8.0,0.0,4.36,0.0,4.52,22,0,29,0.54,0.0,0.67,0,0,2,0.55,0.0,0.45,1199,0,1337,54.5,0.0,46.1,0.0,669.0,6.0,1000.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6596,465.0,3.0,2.0,39.33,35.0,0.0,0.0,3.5,4.5,4.25,0.0,0.0,0.0,4.5,0.0,0.0,0.0,4.0,4.5,4.0,4.5,5.0,4.5,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.5,5.0,4.5,5.0,0.0,0.0,4.0,3.0,3.5,4.5,6.0,4.5,5.0,6.0,0.0,5.5,0.0,4.0,1,4
617,1614,Niño Fernando,A,1.0,0.0,4.33,0.0,4.0,3,0,6,0.29,0.0,0.55,0,0,0,0.0,0.0,0.33,19,0,143,6.33,0.0,23.83,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0,2
618,1616,de Tomás Raúl,A,9.0,10.0,4.27,4.5,4.58,11,1,18,0.65,0.0,0.84,0,0,3,0.36,1.0,0.56,398,79,943,36.18,79.0,52.39,0.0,314.0,6.0,1000.0,0.5,0.0,0.0,0.0,0.0,1.0,4.0,0.7131,161.0,0.0,1.0,44.74,15.0,0.0,0.0,0.0,4.333333333333333,4.277777777777778,4.5,0.0,4.5,4.0,5.0,4.0,5.0,3.5,5.0,3.0,4.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,4.0,4.0,6.0,4.5,3,9
619,1617,Milovanovic Marko,A,1.0,0.0,4.25,0.0,4.25,2,0,2,0.35,0.0,0.35,0,0,0,0.0,0.0,0.0,14,0,14,7.0,0.0,7.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2143,14.0,0.0,0.0,38.46,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
620,1622,Ontiveros Javier,MO,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
621,1629,Merquelanz Martín,A,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
622,1633,Barbero,A,1.0,0.0,0.0,0.0,4.25,0,0,2,0.0,0.0,0.35,0,0,0,0.0,0.0,0.0,0,0,6,0.0,0.0,3.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,4.0,0.0,0.0,0,0
623,1649,Gálvez Pablo,A,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
624,1657,López Diego,MO,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
625,1658,Akhomach Ilias,A,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
626,1660,Peter,MO,1.0,1.0,0.0,0.0,5.0,0,0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,15,0.0,0.0,15.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0
627,1664,Asensio Alejandro,MO,1.0,0.0,0.0,0.0,4.75,0,0,2,0.0,0.0,0.35,0,0,0,0.0,0.0,0.0,0,0,11,0.0,0.0,5.5,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0
628,1665,Becerra Juan Camilo,A,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
629,1680,Nacho Quintana,MO,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
630,1683,Osimhen Victor,A,47.0,124.0,6.08,4.5,5.95,25,2,32,1.47,0.71,1.4,21,0,24,0.92,0.5,0.91,2023,107,2564,80.92,53.5,80.13,96.0,107.0,6.0,2.24,13.5,0.0,0.0,0.0,4.0,2.0,34.0,0.7186,689.0,4.0,3.0,42.04,32.0,0.0,0.0,7.0,4.5,5.6875,5.0,4.0,0.0,0.0,8.0,5.0,4.5,6.5,6.0,6.5,8.0,6.0,7.0,8.5,6.5,4.0,7.0,6.0,6.5,8.5,6.0,6.5,0.0,0.0,0.0,0.0,5.0,3.0,4.0,7.0,7.0,4.5,6.0,5.0,7.5,4.5,5.0,6.0,2,8
631,1684,Martínez Lautaro,A,43.0,79.0,5.52,5.52,5.63,31,31,39,1.17,1.17,1.26,15,15,22,0.77,0.77,0.79,2227,2227,2807,71.84,71.84,71.97,148.0,128.0,5.0,2.87,7.5,1.0,0.0,2.0,3.0,6.0,20.0,0.7381,1033.0,12.0,12.0,46.26,43.0,0.0,0.0,6.0,4.875,5.0,6.0,4.5,5.0,4.0,4.5,4.0,6.5,4.0,6.0,5.5,7.0,7.5,4.5,6.0,6.0,4.0,6.5,6.5,4.5,5.5,8.0,7.0,4.5,5.0,4.0,5.5,4.0,6.5,6.0,7.0,5.5,6.0,8.0,7.5,5.0,7.0,7.0,0.0,4,10
632,1685,Lookman Ademola,A,25.0,48.0,5.7,0.0,5.5,28,0,35,1.23,0.0,1.24,13,0,15,0.71,0.0,0.69,1640,0,1954,58.57,0.0,55.83,126.0,130.0,5.5,1.92,7.5,3.0,0.0,1.0,4.0,10.0,20.0,0.7622,917.0,3.0,3.0,39.8,20.0,0.0,0.0,6.0,5.5,5.125,0.0,0.0,5.0,6.0,5.0,4.5,5.5,4.0,4.0,7.0,4.5,7.0,8.0,8.0,0.0,3.5,5.5,4.5,6.0,7.5,4.5,6.5,7.0,6.5,5.0,5.0,7.0,6.0,5.5,5.0,6.0,4.0,0.0,4.0,0.0,5.0,6.0,6.0,2,8
633,1686,MBala Nzola,A,22.0,48.0,4.94,4.67,4.89,26,3,28,1.42,1.53,1.38,13,1,13,0.96,1.0,0.89,2256,269,2273,86.77,89.67,81.18,174.0,175.0,5.0,1.69,6.0,3.0,0.0,2.0,2.0,1.0,18.0,0.7965,933.0,5.0,5.0,32.37,49.0,0.0,0.0,3.5,4.666666666666667,5.0,5.0,3.0,6.0,0.0,3.5,6.5,4.5,7.5,4.0,0.0,0.0,0.0,0.0,5.5,4.0,7.5,7.5,4.0,4.0,5.5,4.0,6.0,3.5,3.5,7.0,4.5,4.0,4.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,4.5,3,8
634,1687,Kvaratskhelia Khvicha,MO,27.0,69.0,6.13,5.88,6.13,27,12,27,1.35,1.09,1.35,12,5,12,0.93,0.92,0.93,2034,930,2034,75.33,77.5,75.33,170.0,170.0,6.0,2.25,13.5,2.0,0.0,1.0,10.0,14.0,22.0,0.8282,1284.0,4.0,19.0,44.48,15.0,0.0,0.0,0.0,4.875,5.75,5.5,4.5,5.0,4.5,7.0,7.5,4.5,6.0,7.0,6.0,7.0,6.0,0.0,9.0,4.5,3.5,0.0,0.0,0.0,8.0,5.0,7.0,7.0,6.5,6.0,6.0,7.0,4.5,5.5,8.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
635,1688,Rafael Leão,A,29.0,70.0,5.72,5.83,5.96,29,6,37,1.38,1.44,1.35,12,4,15,0.79,0.67,0.84,2039,345,2745,70.31,57.5,74.19,170.0,183.0,6.0,2.42,7.5,0.0,0.0,2.0,6.0,12.0,26.0,0.7431,1069.0,13.0,4.0,44.4,14.0,0.0,0.0,5.5,6.0,5.944444444444445,7.0,4.5,4.5,8.0,6.0,5.0,0.0,8.0,6.0,4.5,4.5,4.0,3.5,6.0,5.5,7.5,6.5,4.0,5.0,4.5,6.0,5.0,6.0,8.0,0.0,5.0,8.0,5.5,8.0,5.0,5.0,8.0,7.0,7.0,6.0,8.0,6.5,6.0,4,9
636,1689,Dybala Paulo,A,33.0,71.0,6.2,4.5,5.89,23,1,31,1.38,0.0,1.4,11,0,13,0.87,0.0,0.87,1642,25,2207,71.39,25.0,71.19,149.0,170.0,6.0,3.0,10.0,4.0,0.0,3.0,6.0,12.0,18.0,0.8344,1095.0,8.0,4.0,47.83,10.0,0.0,0.0,4.5,6.333333333333333,5.875,4.5,0.0,6.5,8.0,5.0,7.0,5.0,4.0,0.0,7.0,7.5,4.0,8.0,8.0,4.5,6.0,6.5,0.0,0.0,0.0,0.0,0.0,7.0,6.5,0.0,7.0,4.0,8.0,6.0,7.0,5.5,4.0,4.5,7.0,4.0,6.0,4.0,5.0,3,8
637,1690,Dia Boulaye,A,24.0,37.0,5.25,5.79,5.12,28,7,33,1.36,1.11,1.31,11,3,11,0.79,0.71,0.76,2077,513,2347,74.18,73.29,71.12,189.0,213.0,6.0,2.18,4.0,0.0,0.0,1.0,6.0,4.0,12.0,0.7818,808.0,5.0,4.0,34.73,24.0,0.0,0.0,4.5,5.75,5.5,7.5,5.0,5.0,5.5,7.0,6.0,4.5,0.0,0.0,3.5,3.5,7.5,4.5,6.0,5.0,5.0,3.5,6.0,4.0,6.0,5.0,4.5,6.0,3.0,3.5,5.0,7.0,6.0,8.0,4.0,0.0,0.0,4.0,5.5,4.0,4.5,4.0,0.0,4,8
638,1691,Zaccagni Mattia,MO,28.0,42.0,5.93,6.0,5.79,28,8,36,1.13,1.1,1.07,10,2,10,0.96,0.88,0.97,2253,638,2906,80.46,79.75,80.72,225.0,291.0,6.0,2.8,14.5,1.0,0.0,1.0,5.0,7.0,20.0,0.835,1269.0,19.0,22.0,59.94,43.0,0.0,0.0,5.0,6.25,5.833333333333333,4.5,6.0,7.5,7.0,7.0,6.0,5.0,5.0,0.0,4.5,5.0,5.0,8.0,7.0,6.5,4.5,0.0,0.0,5.0,6.0,7.0,5.0,8.0,7.5,6.0,6.5,6.5,5.5,5.0,5.0,4.5,5.0,6.0,6.0,6.0,4.0,5.0,5.5,4,9
639,1692,Immobile Ciro,A,35.0,62.0,5.19,4.75,5.38,24,4,30,1.33,0.65,1.4,10,1,16,0.83,0.5,0.87,1651,195,2191,68.79,48.75,73.03,165.0,137.0,5.5,3.5,9.5,3.0,0.0,0.0,3.0,1.0,14.0,0.7647,719.0,1.0,5.0,38.17,17.0,0.0,0.0,6.0,4.75,4.875,4.0,5.5,5.0,4.5,0.0,0.0,4.5,4.0,7.5,4.0,4.5,4.0,0.0,4.5,4.5,6.0,0.0,4.5,0.0,0.0,0.0,4.5,8.0,4.0,8.0,6.0,3.5,6.0,6.0,4.5,7.0,0.0,0.0,5.5,6.0,6.0,6.0,9.0,4,8
