,index,Joueur,Poste,Cote,Enchère moy,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Corner gagné,Passes,Ballons,Interceptions,Tacles,Duel,Fautes,But évité,Action stoppée,DMI,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,j-16,j-17,j-18,j-19,j-20,j-21,j-22,j-23,j-24,j-25,j-26,j-27,j-28,j-29,j-30,j-31,j-32,j-33,j-34,j-35,j-36,j-37,j-38,Titu_4,Titu_10,cote_predite,+/- value
468,1177,Samu Castillejo,MO,11.0,13.0,5.2,0.0,5.2,23,0,23,0.99,0.0,0.99,4,0,4,0.74,0.0,0.74,1309,0,1309,56.91,0.0,56.91,327.0,327.0,6.0,2.75,5.5,0.0,0.0,1.0,0.0,5.0,14.0,0.8511,878.0,8.0,12.0,38.5,31.0,0.0,0.0,5.0,5.666666666666667,5.375,0.0,4.0,7.0,6.0,5.0,5.0,5.0,5.0,0.0,6.0,0.0,5.0,4.5,4.0,4.0,4.0,6.0,5.0,4.5,0.0,0.0,0.0,0.0,4.5,7.0,5.5,7.0,5.5,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,12.770731086805542,1.770731086805542
469,1179,Léo Baptistão Leo,A,11.0,15.0,5.06,4.72,5.06,25,9,25,1.04,0.71,1.04,4,1,4,0.84,0.89,0.84,1525,567,1525,61.0,63.0,61.0,381.0,381.0,6.0,2.75,4.5,0.0,0.0,0.0,1.0,1.0,5.0,0.6686,721.0,17.0,17.0,42.39,28.0,0.0,0.0,7.0,5.0,4.722222222222222,5.0,6.0,5.0,4.0,4.5,4.5,4.0,5.5,4.0,0.0,4.5,7.0,5.0,4.0,0.0,6.0,7.0,4.0,6.0,3.5,7.0,4.5,6.5,5.0,0.0,0.0,5.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9,11.407231505056153,0.4072315050561528
470,1180,Depay Memphis,A,10.0,24.0,5.0,0.0,5.06,9,0,17,1.15,0.0,1.1,4,0,6,0.56,0.0,0.59,373,0,783,41.44,0.0,46.06,93.0,131.0,6.0,2.5,2.0,0.0,0.0,1.0,0.0,1.0,5.0,0.7802,244.0,0.0,1.0,34.62,4.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,3.5,4.5,7.0,0.0,5.0,6.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,4.5,5.0,7.0,5.0,6.5,0.0,3.5,0.0,0,5,10.552599925714327,0.5525999257143273
471,1181,Lamela Erik,MO,14.0,15.0,5.0,5.38,5.03,25,4,32,0.76,0.48,0.73,4,0,5,0.56,0.25,0.59,1393,92,1784,55.72,23.0,55.75,348.0,357.0,6.0,3.5,4.0,0.0,0.0,0.0,0.0,2.0,24.0,0.7941,846.0,4.0,18.0,35.87,51.0,0.0,0.0,5.75,5.375,5.357142857142857,5.0,5.0,5.5,6.0,0.0,6.5,0.0,4.5,5.0,0.0,4.0,0.0,5.0,4.5,4.5,5.5,5.5,4.5,4.0,6.0,6.0,4.5,5.5,4.0,0.0,6.0,3.5,4.5,5.0,5.0,6.0,0.0,4.5,5.0,5.0,0.0,6.0,5.0,4,7,10.932142543950139,-3.067857456049861
472,1182,Ansu Fati,A,15.0,16.0,4.95,4.93,4.91,28,7,33,0.9,0.73,0.87,4,1,5,0.39,0.43,0.33,1101,243,1219,39.32,34.71,36.94,275.0,244.0,6.0,3.75,8.5,0.0,0.0,1.0,3.0,1.0,8.0,0.8062,679.0,3.0,8.0,37.4,14.0,0.0,0.0,5.0,5.125,4.9375,4.5,4.5,5.0,6.5,4.5,4.5,5.0,0.0,5.0,0.0,4.0,4.5,4.5,4.5,5.0,4.0,4.5,6.0,4.5,4.0,7.0,4.5,4.5,5.5,4.5,6.0,4.0,5.0,7.5,5.0,4.0,4.5,4.5,6.0,4.5,0.0,0.0,0.0,4,8,12.423857900508567,-2.576142099491433
473,1183,Torres Ferran,MO,13.0,13.0,4.83,5.09,4.84,27,11,37,0.94,1.02,0.94,4,2,4,0.44,0.55,0.59,1187,555,1963,43.96,50.45,53.05,297.0,491.0,6.0,3.25,8.0,0.0,0.0,0.0,1.0,7.0,13.0,0.7887,735.0,1.0,6.0,47.1,15.0,0.0,0.0,3.0,5.375,5.15,6.0,4.0,4.5,7.0,4.5,5.0,4.0,5.5,6.5,4.5,4.5,0.0,0.0,4.5,2.5,4.0,4.5,5.0,5.0,6.0,5.5,6.0,4.5,4.5,4.0,4.5,4.5,4.0,5.5,0.0,5.0,5.0,4.5,5.0,6.0,6.0,3.5,5.5,4,10,13.297690255922992,0.29769025592299236
474,1184,Rafa Mir,A,12.0,17.0,4.82,5.33,4.81,19,3,27,0.93,1.44,0.9,4,1,6,0.58,0.33,0.44,885,71,1116,46.58,23.67,41.33,221.0,186.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.728,290.0,3.0,2.0,38.37,9.0,0.0,0.0,6.0,5.333333333333333,5.0,7.0,4.5,4.5,0.0,0.0,0.0,4.5,0.0,4.5,0.0,0.0,4.0,4.5,4.0,6.0,5.0,6.5,5.0,4.0,4.5,5.0,0.0,0.0,0.0,4.5,0.0,0.0,4.0,3.5,6.0,6.0,4.5,4.0,5.0,0.0,4.5,3.5,6.0,3,5,12.193619169396356,0.19361916939635648
475,1185,Budimir Ante,A,9.0,14.0,4.72,4.71,4.91,25,7,34,1.02,1.5,1.08,4,2,9,0.68,0.57,0.74,1401,375,2125,56.04,53.57,62.5,350.0,236.0,6.0,2.25,7.0,0.0,0.0,0.0,0.0,1.0,4.0,0.6147,473.0,3.0,4.0,41.6,37.0,0.0,0.0,6.0,4.875,4.722222222222222,8.0,4.0,4.0,3.5,4.5,4.5,4.5,0.0,5.0,4.5,6.5,4.5,5.0,4.0,3.0,0.0,4.5,4.5,5.0,0.0,6.0,4.5,0.0,4.5,4.0,5.0,4.0,4.5,6.0,0.0,4.0,3.5,4.5,6.5,6.0,6.5,6.0,6.0,4,9,14.447157533498684,5.447157533498684
476,1186,Tsygankov Viktor,MO,14.0,14.0,5.82,5.82,5.82,11,11,11,1.19,1.19,1.19,3,3,3,0.82,0.82,0.82,792,792,792,72.0,72.0,72.0,264.0,264.0,8.0,4.67,4.0,0.0,0.0,0.0,3.0,1.0,1.0,0.7284,422.0,7.0,4.0,45.76,6.0,0.0,0.0,0.0,5.25,5.95,5.0,6.0,5.0,5.0,8.0,5.5,6.0,6.0,8.0,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,13.938885206564088,-0.06111479343591242
477,1188,Dani Rodríguez,MO,13.0,22.0,5.46,5.0,5.31,27,1,36,0.82,0.0,0.87,3,0,3,0.78,0.0,0.75,1655,16,2161,61.3,16.0,60.03,552.0,720.0,7.0,4.33,9.5,0.0,0.0,0.0,3.0,2.0,11.0,0.7444,811.0,15.0,16.0,39.45,39.0,0.0,0.0,5.0,4.75,5.4375,5.0,0.0,0.0,4.5,4.5,5.5,5.5,6.5,7.5,4.5,6.0,5.0,7.0,4.5,6.0,4.5,0.0,6.0,5.0,6.0,5.5,5.0,5.0,5.5,5.0,5.0,5.5,7.0,5.0,5.5,5.5,5.0,5.5,3.0,5.0,6.0,4.0,5.0,2,8,13.887834569034046,0.8878345690340463
478,1189,Pino Yeremy,A,21.0,21.0,5.41,5.5,5.3,28,1,32,0.81,0.0,0.82,3,0,3,0.82,1.0,0.81,1793,66,2011,64.04,66.0,62.84,598.0,670.0,6.5,7.0,11.0,0.0,0.0,0.0,3.0,7.0,22.0,0.7683,961.0,14.0,28.0,45.76,50.0,0.0,0.0,5.5,5.5,5.666666666666667,5.5,0.0,5.0,6.0,7.0,6.5,6.0,5.0,6.0,4.0,4.0,5.0,5.5,4.5,6.5,5.5,5.5,4.5,5.0,4.5,4.5,5.5,5.0,0.0,5.5,5.5,6.0,5.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,4.5,5.0,3,9,14.006528594200494,-6.9934714057995055
479,1191,Samuel Lino,MO,12.0,13.0,5.38,5.38,5.38,30,30,30,0.86,0.86,0.86,3,3,3,0.9,0.9,0.9,2350,2350,2350,78.33,78.33,78.33,783.0,783.0,7.0,4.0,8.0,0.0,0.0,1.0,1.0,1.0,22.0,0.8136,1411.0,13.0,33.0,47.35,30.0,0.0,0.0,4.5,5.875,5.45,7.0,5.5,5.0,6.0,4.5,5.5,5.0,5.5,4.5,6.0,5.0,4.5,4.0,4.0,4.0,6.0,6.0,7.0,5.0,5.5,5.5,5.0,6.5,5.0,6.0,6.0,7.0,5.0,4.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,14.426643705320036,2.4266437053200356
480,1192,Carrasco Yannick,A,15.0,18.0,5.34,5.73,5.43,28,13,37,0.83,0.7,0.89,3,2,6,0.68,0.69,0.7,1744,880,2428,62.29,67.69,65.62,581.0,405.0,6.5,5.0,6.0,0.0,0.0,0.0,2.0,5.0,21.0,0.8134,1124.0,12.0,14.0,45.6,19.0,0.0,0.0,5.25,5.75,5.9,5.0,6.5,6.5,5.0,7.0,5.5,6.5,5.5,6.0,5.5,5.5,5.0,5.0,0.0,5.0,5.0,5.0,5.5,4.5,4.5,5.5,0.0,4.5,4.5,4.5,7.5,5.0,5.0,4.0,5.0,6.0,6.0,5.0,7.0,4.0,5.0,7.5,5.5,4,10,15.977253740160704,0.9772537401607035
481,1195,Torres Óliver,MO,10.0,14.0,5.31,5.5,5.32,27,1,34,0.81,0.0,0.75,3,0,3,0.85,1.0,0.71,1822,90,2020,67.48,90.0,59.41,607.0,673.0,6.0,3.33,6.0,0.0,0.0,0.0,1.0,3.0,12.0,0.7942,1195.0,10.0,21.0,44.39,18.0,0.0,0.0,6.25,5.0,5.055555555555555,5.5,0.0,4.5,5.0,4.5,5.5,5.0,5.0,5.0,5.5,4.5,6.5,6.0,4.0,6.5,5.0,5.0,5.0,4.5,5.0,5.0,6.0,7.0,4.0,7.0,5.5,0.0,6.0,5.5,0.0,5.5,6.0,0.0,5.0,5.0,5.0,5.0,6.0,3,9,14.037404274611909,4.037404274611909
482,1197,Trejo Óscar,MO,14.0,15.0,5.27,5.11,5.22,28,18,34,1.0,1.08,0.91,3,2,3,0.86,0.78,0.79,1839,1082,2123,65.68,60.11,62.44,613.0,708.0,6.0,4.67,9.5,1.0,0.0,0.0,4.0,5.0,12.0,0.8241,1303.0,8.0,28.0,40.85,63.0,0.0,0.0,5.0,5.0,4.95,4.0,6.0,5.5,4.5,7.0,3.0,6.0,5.0,3.5,5.0,5.5,6.5,4.5,5.0,4.0,5.5,5.0,6.5,0.0,5.0,0.0,4.0,5.0,5.5,6.0,7.0,5.5,6.0,6.0,5.5,0.0,0.0,0.0,5.5,5.0,5.0,5.0,5.0,4,10,14.083717466614221,0.08371746661422108
483,1199,Sadiq Umar,A,3.0,4.0,5.2,0.0,5.2,5,0,5,1.1,0.0,1.1,3,0,3,0.8,0.0,0.8,325,0,325,65.0,0.0,65.0,108.0,108.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7733,119.0,0.0,1.0,26.23,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.583130070796083,1.5831300707960834
484,1200,Alex Berenguer,MO,10.0,14.0,5.19,4.75,5.22,29,16,37,1.0,0.52,1.0,3,0,5,0.72,0.56,0.7,1822,791,2338,62.83,49.44,63.19,607.0,468.0,6.5,3.33,6.0,0.0,0.0,1.0,1.0,6.0,24.0,0.7691,1093.0,8.0,29.0,41.16,37.0,0.0,0.0,5.5,5.0,4.9,4.0,5.0,6.0,5.0,4.5,5.0,5.0,5.5,4.5,4.5,4.5,4.5,5.0,4.5,4.0,4.5,0.0,5.5,6.0,3.0,5.0,5.0,6.0,5.5,6.5,7.0,5.5,8.0,6.5,5.0,5.0,7.0,4.5,5.0,4.5,0.0,4.5,5.0,4,10,12.533751786886354,2.533751786886354
485,1202,Álex Fernández,MO,10.0,13.0,5.17,5.17,5.22,26,3,34,0.77,0.29,0.8,3,0,3,0.62,0.0,0.65,1489,67,2031,57.27,22.33,59.74,496.0,677.0,6.5,3.33,7.5,1.0,0.0,0.0,0.0,1.0,3.0,0.8097,831.0,7.0,7.0,38.94,6.0,0.0,0.0,0.0,5.166666666666667,5.0625,5.0,5.5,5.0,0.0,5.0,0.0,5.0,4.5,5.5,5.0,4.0,7.5,5.0,5.0,4.5,5.0,4.0,5.5,6.5,4.5,5.0,6.5,5.5,5.0,6.0,4.5,5.0,5.0,0.0,0.0,4.5,5.0,4.5,7.0,6.0,5.5,6.0,4.5,3,8,14.353523551252481,4.353523551252481
486,1203,Oroz Aimar,MO,9.0,12.0,5.13,5.13,5.13,24,4,24,0.88,0.63,0.88,3,0,3,0.67,0.75,0.67,1449,290,1449,60.38,72.5,60.38,483.0,483.0,6.0,3.0,5.0,1.0,0.0,0.0,3.0,0.0,3.0,0.7416,822.0,17.0,8.0,42.72,30.0,0.0,0.0,5.5,5.125,5.0,5.0,6.0,5.0,4.5,0.0,4.5,5.0,5.5,4.5,0.0,0.0,0.0,4.5,7.0,5.0,4.0,4.0,5.5,7.0,5.0,5.0,5.0,4.0,5.0,0.0,0.0,6.5,4.0,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,11.240514055794671,2.2405140557946712
487,1205,Martín Iván,MO,9.0,15.0,5.06,5.08,5.06,17,6,17,0.75,0.49,0.75,3,0,3,0.65,0.83,0.65,1019,429,1019,59.94,71.5,59.94,340.0,340.0,5.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0.8447,579.0,4.0,5.0,35.24,12.0,0.0,0.0,0.0,5.0,5.111111111111111,4.5,5.5,5.5,4.5,5.5,5.0,0.0,4.5,7.0,4.0,5.5,4.5,4.5,4.5,4.5,5.5,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9,11.645101142483517,2.645101142483517
488,1206,Puado Javier,A,10.0,13.0,5.05,5.05,4.97,29,29,38,0.65,0.65,0.64,3,3,3,0.66,0.66,0.74,1783,1783,2556,61.48,61.48,67.26,594.0,852.0,6.0,3.33,4.0,0.0,0.0,0.0,2.0,3.0,15.0,0.8062,691.0,9.0,6.0,38.61,10.0,0.0,0.0,5.5,5.125,5.05,5.0,5.0,5.0,5.5,4.5,4.5,5.5,5.0,4.5,6.0,5.0,4.5,5.0,7.0,6.0,4.0,5.5,4.5,4.0,6.0,4.5,5.0,5.0,5.0,5.0,5.5,5.0,5.0,4.5,0.0,4.5,4.5,4.5,4.5,4.0,4.5,5.0,6.0,4,10,13.05015354231491,3.0501535423149093
489,1209,Ezzalzouli Abdessamad,A,9.0,17.0,4.96,5.28,4.96,23,9,23,1.02,1.25,1.02,3,3,3,0.65,0.78,0.65,1188,598,1188,51.65,66.44,51.65,396.0,396.0,6.0,3.0,2.5,0.0,0.0,1.0,2.0,1.0,18.0,0.7579,748.0,4.0,15.0,47.5,25.0,0.0,0.0,0.0,5.875,5.277777777777778,5.5,5.0,8.0,5.0,3.5,4.5,5.5,6.0,4.5,0.0,3.5,4.0,4.5,5.0,3.5,4.5,0.0,0.0,0.0,5.0,6.5,4.5,5.0,4.5,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9,11.500827322459228,2.5008273224592283
490,1211,Oyarzabal Mikel,MO,8.0,15.0,4.81,4.81,4.81,16,16,16,0.79,0.79,0.79,3,3,3,0.56,0.56,0.56,807,807,807,50.44,50.44,50.44,269.0,269.0,5.5,2.67,2.5,1.0,0.0,0.0,1.0,2.0,5.0,0.7418,370.0,0.0,4.0,35.11,5.0,0.0,0.0,0.0,4.875,4.95,4.5,4.0,6.5,4.5,4.0,4.0,5.0,5.0,6.0,6.0,4.5,4.5,4.0,5.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,11.605922261002032,3.605922261002032
491,1212,Jackson Nicolas,A,7.0,7.0,4.81,4.75,4.8,18,2,22,0.97,0.35,0.88,3,0,3,0.44,0.0,0.36,922,100,1023,51.22,50.0,46.5,307.0,341.0,3.5,2.33,3.5,0.0,0.0,0.0,2.0,4.0,11.0,0.7589,350.0,2.0,7.0,35.29,24.0,0.0,0.0,0.0,4.333333333333333,4.375,4.5,5.0,0.0,3.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,4.0,4.0,6.5,4.0,6.0,4.0,5.0,4.5,4.0,6.0,4.5,5.0,7.0,4.5,4.5,5.0,5.0,0.0,0.0,0.0,0.0,3,4,6.107897697798221,-0.8921023022017787
492,1214,Boyé Lucas,A,11.0,14.0,4.56,4.17,4.5,27,3,29,1.02,0.76,1.03,3,0,3,0.85,1.0,0.86,1956,257,2032,72.44,85.67,70.07,652.0,677.0,6.0,3.67,1.0,0.0,0.0,1.0,2.0,5.0,15.0,0.7757,1067.0,11.0,14.0,39.31,53.0,0.0,0.0,4.0,4.166666666666667,4.833333333333333,4.0,5.0,3.5,0.0,4.0,5.5,6.5,6.0,5.0,4.0,6.0,5.0,4.0,4.5,4.0,5.0,3.5,4.5,3.5,5.5,3.0,0.0,2.5,6.0,4.0,6.0,4.0,4.0,4.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3,9,11.754705570571987,0.7547055705719874
493,1215,Ramazani Largie,A,7.0,0.0,4.56,0.0,4.56,26,0,26,0.86,0.0,0.86,3,0,3,0.46,0.0,0.46,1247,0,1247,47.96,0.0,47.96,416.0,416.0,6.0,2.33,1.5,0.0,0.0,0.0,0.0,1.0,8.0,0.6502,482.0,10.0,7.0,35.44,26.0,0.0,0.0,4.5,4.5,4.5625,0.0,4.5,5.0,4.0,0.0,4.0,4.0,4.5,6.0,4.5,0.0,0.0,3.0,4.5,4.0,5.5,4.5,4.0,5.0,4.5,4.0,5.0,4.0,4.0,3.5,3.5,4.5,6.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,9.83840836760046,2.8384083676004597
494,1216,Ponce Ezequiel,A,9.0,11.0,4.52,0.0,4.44,28,0,36,1.03,0.0,1.03,3,0,3,0.29,0.0,0.31,1042,0,1494,37.21,0.0,41.5,347.0,498.0,6.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,4.0,0.7239,444.0,1.0,6.0,34.13,29.0,0.0,0.0,4.25,3.6666666666666665,4.0,0.0,2.0,4.5,4.5,4.0,4.0,5.0,4.5,4.0,3.5,7.5,4.5,4.5,6.5,4.5,4.0,4.5,4.5,4.5,0.0,4.0,4.0,6.0,4.0,4.0,6.0,3.5,4.0,5.0,5.0,4.5,4.0,0.0,2.0,4.5,5.0,5.0,3.5,3,9,9.490945021935358,0.4909450219353584
495,1219,Parejo Daniel,MO,28.0,31.0,5.73,5.73,5.75,30,30,38,1.22,1.22,1.24,2,2,2,1.0,1.0,1.0,2659,2659,3303,88.63,88.63,86.92,1330.0,1652.0,7.0,14.0,12.0,2.0,0.0,0.0,3.0,7.0,12.0,0.8986,2429.0,22.0,32.0,58.02,24.0,0.0,0.0,6.0,5.625,5.9,5.0,4.0,6.0,7.5,7.0,5.5,7.5,6.5,4.5,5.5,4.5,4.0,7.0,5.5,7.0,8.0,6.0,5.0,4.5,7.0,4.5,5.5,4.0,5.5,5.0,4.5,7.0,4.5,7.0,7.0,7.0,6.0,8.0,5.5,4.0,6.5,5.5,0.0,4,10,21.459218701582014,-6.540781298417986
496,1220,Moi Gómez,MO,13.0,20.0,5.64,0.0,5.6,29,0,34,0.92,0.0,0.91,2,0,3,0.9,0.0,0.85,2242,0,2498,77.31,0.0,73.47,1121.0,833.0,7.0,6.5,6.5,0.0,0.0,1.0,2.0,5.0,3.0,0.8741,1645.0,9.0,16.0,48.37,14.0,0.0,0.0,6.5,6.0,5.333333333333333,0.0,7.0,5.5,5.5,4.0,5.5,6.0,5.0,4.0,5.5,5.5,5.5,5.5,8.0,5.0,5.5,5.5,6.0,7.5,6.0,6.0,5.0,5.0,5.0,4.0,6.0,6.5,5.5,6.5,6.0,7.0,0.0,0.0,0.0,4.5,5.5,5.0,5.0,3,9,16.6594225143162,3.6594225143162014
497,1222,Rodri Rodrigo,MO,10.0,12.0,5.61,5.64,5.54,23,7,28,0.93,0.85,0.89,2,0,2,0.74,0.71,0.64,1347,439,1470,58.57,62.71,52.5,674.0,735.0,7.5,5.0,5.5,0.0,0.0,0.0,3.0,3.0,13.0,0.8516,907.0,9.0,10.0,51.91,6.0,0.0,0.0,0.0,5.375,5.9375,6.0,6.5,5.0,4.0,6.0,6.0,6.0,0.0,0.0,8.0,0.0,6.0,5.0,5.0,4.5,0.0,4.5,0.0,0.0,5.0,5.5,5.0,5.0,6.0,6.0,7.5,0.0,5.0,5.5,6.0,4.5,6.0,5.5,4.5,0.0,0.0,0.0,0.0,4,8,13.050971944031327,3.0509719440313265
498,1223,Suso,MO,8.0,9.0,5.53,5.8,5.53,19,10,19,1.1,1.34,1.1,2,2,2,0.42,0.7,0.42,843,608,843,44.37,60.8,44.37,422.0,422.0,6.0,4.0,4.0,0.0,0.0,1.0,3.0,3.0,8.0,0.8601,600.0,2.0,7.0,53.61,10.0,0.0,0.0,0.0,6.125,5.8,6.5,6.0,6.5,5.5,6.0,5.5,3.0,4.5,8.0,6.5,0.0,7.0,5.0,5.0,5.0,4.5,0.0,0.0,5.5,0.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,14.218439784930299,6.218439784930299
499,1225,André Almeida,MO,12.0,16.0,5.44,5.44,5.44,27,27,27,0.74,0.74,0.74,2,2,2,0.81,0.81,0.81,1947,1947,1947,72.11,72.11,72.11,974.0,974.0,7.0,6.0,7.5,0.0,1.0,1.0,3.0,4.0,17.0,0.8546,1386.0,15.0,32.0,50.0,23.0,0.0,0.0,5.5,5.25,5.25,6.0,5.0,4.5,5.5,5.5,5.5,5.5,5.0,4.5,5.5,5.5,5.5,5.5,5.5,4.5,5.5,7.5,6.0,5.5,5.0,4.5,6.5,5.0,4.5,7.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,15.041257203455258,3.041257203455258
500,1226,Fekir Nabil,MO,1.0,7.0,5.43,0.0,5.57,15,0,23,0.78,0.0,0.68,2,0,2,0.8,0.0,0.87,964,0,1616,64.27,0.0,70.26,482.0,808.0,6.0,0.5,4.5,1.0,1.0,1.0,2.0,3.0,6.0,0.8616,680.0,1.0,5.0,48.98,21.0,0.0,0.0,6.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.0,0.0,6.0,5.0,0.0,4.5,6.0,5.5,0.0,4.0,6.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,4.5,5.5,6.0,6.0,5.5,5.5,6.0,6.0,5.5,5.5,6.0,6.5,0,2,8.323963751878853,7.323963751878853
501,1227,Bongonda Théo,MO,13.0,16.0,5.41,5.69,5.41,23,13,23,1.03,1.11,1.03,2,1,2,0.78,0.92,0.78,1445,942,1445,62.83,72.46,62.83,723.0,723.0,7.0,6.5,9.5,0.0,0.0,0.0,3.0,2.0,13.0,0.75,634.0,5.0,16.0,50.29,10.0,0.0,0.0,0.0,5.75,5.75,5.0,5.0,8.0,5.0,5.5,5.5,5.5,5.5,5.5,7.0,4.5,7.5,4.5,0.0,0.0,5.0,4.5,5.5,7.0,0.0,5.5,0.0,4.5,5.0,5.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,13.159725673601086,0.15972567360108592
502,1229,Edu Expósito,MO,9.0,0.0,5.3,0.0,5.3,22,0,22,0.77,0.0,0.77,2,0,2,0.55,0.0,0.55,1028,0,1028,46.73,0.0,46.73,514.0,514.0,7.0,4.5,2.0,0.0,0.0,2.0,2.0,2.0,4.0,0.7495,619.0,10.0,19.0,64.46,13.0,0.0,0.0,4.5,5.5,5.0,0.0,0.0,5.5,0.0,5.0,0.0,4.5,0.0,5.0,0.0,5.0,5.0,0.0,5.0,4.5,4.0,4.5,0.0,5.5,5.5,5.0,6.0,6.0,5.5,7.0,4.5,5.5,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,8.40063176873032,-0.5993682312696809
503,1230,Rodríguez Óscar,MO,10.0,12.0,5.27,6.5,5.26,26,1,35,0.62,0.0,0.63,2,0,2,0.54,0.0,0.51,1326,28,1765,51.0,28.0,50.43,663.0,883.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,0.8225,1024.0,15.0,22.0,51.59,17.0,0.0,0.0,5.5,5.75,5.071428571428571,6.5,0.0,5.0,0.0,0.0,5.0,4.5,5.0,4.5,5.0,6.0,5.0,5.0,5.0,5.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,0.0,7.0,6.0,4.5,5.5,5.0,5.0,5.0,5.5,5.0,7.0,5.0,5.0,2,7,11.580158381752103,1.5801583817521028
504,1233,Santi Comesaña Santiago,MO,15.0,15.0,5.23,5.23,5.18,28,28,36,0.84,0.84,0.81,2,2,2,0.79,0.79,0.81,1894,1894,2445,67.64,67.64,67.92,947.0,1223.0,7.0,7.5,11.5,0.0,0.0,0.0,1.0,0.0,3.0,0.8373,1238.0,23.0,37.0,46.67,41.0,0.0,0.0,5.5,5.0,4.9,3.5,4.5,5.0,7.0,4.5,4.5,5.5,4.5,5.0,5.0,7.0,5.5,4.5,6.0,4.5,5.5,4.5,7.0,5.5,6.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0,5.5,0.0,0.0,5.0,0.0,3.5,5.5,5.0,5.5,5.5,0.0,4,10,12.95609703468462,-2.0439029653153806
