,index,Joueur,Poste,Cote,Enchère moy,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Corner gagné,Passes,Ballons,Interceptions,Tacles,Duel,Fautes,But évité,Action stoppée,DMI,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,j-16,j-17,j-18,j-19,j-20,j-21,j-22,j-23,j-24,j-25,j-26,j-27,j-28,j-29,j-30,j-31,j-32,j-33,j-34,j-35,j-36,j-37,j-38,Titu_4,Titu_10
493,949,Mayembo Fernand,DC,6.0,6.0,4.82,0.0,4.82,11,0,11,0.96,0.0,0.96,0,0,0,0.73,0.0,0.73,705,0,705,64.09,0.0,64.09,0.0,0.0,0.0,1000.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.86,419.0,10.0,5.0,66.67,9.0,0.0,0.0,3.5,4.75,4.833333333333333,0.0,0.0,3.5,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.5,5.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3
494,952,Rami Adil,DC,8.0,8.0,4.81,4.83,4.82,16,9,19,0.98,1.09,0.9,0,0,0,0.88,1.0,0.84,1240,703,1337,77.5,78.11,70.37,0.0,0.0,0.0,1000.0,1.5,0.0,0.0,0.0,1.0,0.0,3.0,0.815,707.0,19.0,11.0,58.7,9.0,0.0,0.0,4.5,4.625,4.833333333333333,6.0,4.5,3.5,4.5,5.5,4.0,6.5,3.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.5,0.0,0.0,6.0,5.0,0.0,5.0,3.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,4.5,4,9
495,954,Jakobs Ismail,DL,9.0,10.0,4.81,4.63,4.86,27,4,35,0.65,0.75,0.63,0,0,0,0.22,0.25,0.17,783,149,980,29.0,37.25,28.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,0.6285,581.0,5.0,2.0,52.75,8.0,0.0,0.0,5.0,4.625,4.666666666666667,3.5,5.0,5.0,5.0,0.0,5.0,5.0,4.0,4.5,5.0,0.0,4.0,4.5,4.5,7.0,5.0,4.5,5.0,5.0,5.5,5.0,5.0,5.0,0.0,0.0,5.0,5.0,3.5,0.0,4.5,5.0,5.0,5.0,5.0,5.0,5.5,6.0,4.5,4,9
496,957,Pembélé Timothée,DC,6.0,6.0,4.8,0.0,4.83,5,0,6,0.91,0.0,0.82,0,0,0,0.8,0.0,0.83,265,0,295,53.0,0.0,49.17,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8472,124.0,4.0,5.0,65.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,5.0,4.5,6.0,0.0,5.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5
497,958,Mendy Batista,DC,9.0,10.0,4.79,5.31,4.82,29,8,38,1.1,1.19,1.07,0,0,1,1.0,1.0,0.92,2408,694,2945,83.03,86.75,77.5,0.0,2945.0,7.0,1000.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,0.8608,1497.0,19.0,24.0,55.78,55.0,0.0,0.0,5.0,5.875,5.333333333333333,6.0,5.0,6.5,6.0,3.5,6.0,3.5,6.0,0.0,5.5,6.0,4.5,3.0,4.5,4.0,4.5,6.0,0.0,5.0,3.5,5.0,3.0,4.5,4.0,6.0,6.0,3.0,0.0,3.5,5.5,4.5,5.0,5.5,4.5,7.0,4.0,4.5,5.0,4,9
498,959,Kamanzi Warren,DL,5.0,5.0,4.79,4.67,4.79,7,3,7,0.39,0.58,0.39,0,0,0,0.57,0.67,0.57,367,187,367,52.43,62.33,52.43,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7555,253.0,5.0,6.0,57.89,5.0,0.0,0.0,0.0,4.666666666666667,4.625,5.0,4.0,5.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4
499,960,Locko Bradley,DL,7.0,8.0,4.78,0.0,4.73,20,0,28,0.64,0.0,0.66,0,0,0,0.75,0.0,0.68,1296,0,1597,64.8,0.0,57.04,0.0,0.0,0.0,1000.0,2.5,0.0,0.0,0.0,0.0,0.0,3.0,0.8056,824.0,22.0,19.0,55.33,10.0,0.0,0.0,0.0,5.5,5.2,0.0,5.0,6.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,5.0,4.5,4.0,5.0,5.0,5.0,5.0,4.5,3.5,3.0,0.0,4.5,4.5,4.0,3.5,6.0,2,5
500,962,Bain Dénys,DC,1.0,1.0,4.75,0.0,4.75,2,0,2,0.35,0.0,0.35,0,0,0,0.5,0.0,0.5,125,0,125,62.5,0.0,62.5,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9126,71.0,2.0,3.0,69.23,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
501,963,Zoukrou Tanguy,DC,3.0,0.0,4.75,4.75,4.75,4,2,4,0.29,0.35,0.29,0,0,0,0.25,0.5,0.25,158,110,158,39.5,55.0,39.5,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8437,109.0,0.0,1.0,44.44,2.0,0.0,0.0,0.0,4.75,4.75,4.5,5.0,0.0,0.0,4.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4
502,964,Jean Dany,MD,1.0,0.0,4.75,0.0,4.75,2,0,2,0.35,0.0,0.35,0,0,0,0.0,0.0,0.0,11,0,11,5.5,0.0,5.5,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1
503,965,Dongmo Danel,MD,3.0,0.0,4.75,0.0,4.75,2,0,2,0.35,0.0,0.35,0,0,0,0.0,0.0,0.0,19,0,19,9.5,0.0,9.5,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,15.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
504,966,Cissé Souleymane,DC,1.0,3.0,4.75,0.0,4.75,2,0,2,0.35,0.0,0.35,0,0,0,0.0,0.0,0.0,34,0,34,17.0,0.0,17.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,21.0,1.0,1.0,42.86,2.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
505,967,Bouebari Franci,DC,1.0,1.0,4.75,0.0,4.75,2,0,2,0.35,0.0,0.35,0,0,0,0.0,0.0,0.0,74,0,74,37.0,0.0,37.0,0.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7693,39.0,2.0,0.0,41.67,2.0,0.0,0.0,4.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
506,968,Sobol Eduard,DL,9.0,9.0,4.75,0.0,4.75,12,0,12,0.45,0.0,0.45,0,0,0,0.58,0.0,0.58,697,0,697,58.08,0.0,58.08,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.7618,398.0,5.0,10.0,59.72,10.0,0.0,0.0,0.0,4.833333333333333,4.888888888888889,0.0,5.0,4.5,5.0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9
507,970,Mensah Gideon,DL,11.0,12.0,4.74,6.0,4.65,21,1,27,1.08,0.0,1.16,0,0,0,1.0,1.0,0.89,1814,90,2113,86.38,90.0,78.26,0.0,0.0,0.0,1000.0,4.0,0.0,0.0,0.0,0.0,1.0,7.0,0.7752,1449.0,34.0,38.0,54.55,26.0,0.0,0.0,4.0,5.25,5.25,6.0,0.0,0.0,4.5,4.0,6.0,5.5,6.0,5.0,5.0,6.0,4.5,4.0,0.0,3.5,5.0,3.5,2.5,6.0,6.0,0.0,0.0,0.0,0.0,4.5,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,0.0,0.0,2,8
508,971,Suazo Gabriel,DL,8.0,10.0,4.73,4.73,4.73,13,13,13,1.18,1.18,1.18,0,0,0,0.77,0.77,0.77,886,886,886,68.15,68.15,68.15,0.0,0.0,0.0,1000.0,3.5,0.0,0.0,0.0,1.0,0.0,1.0,0.791,738.0,19.0,15.0,54.29,10.0,0.0,0.0,0.0,4.25,4.55,6.5,2.5,5.0,3.0,4.0,5.0,5.0,3.5,5.0,6.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
509,972,Baldé Thierno,DL,9.0,9.0,4.71,0.0,4.83,26,0,32,0.76,0.0,0.84,0,0,0,0.85,0.0,0.88,1892,0,2432,72.77,0.0,76.0,0.0,0.0,0.0,1000.0,1.5,0.0,0.0,0.0,0.0,0.0,9.0,0.791,1104.0,22.0,13.0,58.97,8.0,0.0,0.0,0.0,4.5,4.5,0.0,4.0,4.5,5.0,6.0,5.0,4.0,0.0,4.5,3.0,4.5,4.0,5.0,3.0,4.5,5.0,5.0,0.0,5.5,4.0,4.5,5.0,0.0,4.5,0.0,5.0,5.0,6.0,6.0,5.0,5.0,0.0,4.0,5.0,0.0,5.0,7.0,6.0,3,8
510,973,Duverne Jean-Kévin,DC,9.0,11.0,4.7,4.89,4.71,28,9,36,0.86,0.33,0.81,0,0,1,0.75,0.78,0.81,2004,618,2695,71.57,68.67,74.86,0.0,2695.0,5.0,1000.0,6.0,0.0,0.0,0.0,0.0,2.0,12.0,0.6485,1465.0,20.0,34.0,51.28,30.0,0.0,0.0,4.5,4.875,4.888888888888889,4.5,5.0,5.0,5.0,4.5,4.5,5.5,5.0,5.0,0.0,0.0,6.0,5.0,0.0,4.0,5.0,3.5,5.0,4.5,5.0,6.5,0.0,5.0,5.0,4.5,4.5,4.5,4.0,1.5,5.0,5.0,4.0,4.5,5.0,5.0,0.0,6.0,4.0,4,9
511,974,Ogier Florent,DC,8.0,0.0,4.7,4.75,4.68,22,4,30,0.95,0.5,0.89,0,0,0,0.68,0.25,0.73,1425,122,2029,64.77,30.5,67.63,0.0,0.0,0.0,1000.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.8145,961.0,15.0,13.0,55.46,12.0,0.0,0.0,6.0,4.75,4.555555555555555,4.0,5.0,5.0,5.0,0.0,3.0,5.5,5.0,3.5,5.0,3.5,5.0,0.0,0.0,5.0,5.5,0.0,0.0,4.5,4.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,6.0,4.5,6.0,6.0,2.5,4.0,0.0,5.5,3.5,4.0,5.5,4,9
512,975,Bitshiabu El Chadaille,DC,6.0,7.0,4.7,5.0,4.73,10,1,11,0.79,0.0,0.75,0,0,0,0.4,0.0,0.36,388,1,392,38.8,1.0,35.64,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9129,377.0,8.0,7.0,48.39,3.0,0.0,0.0,0.0,4.666666666666667,4.333333333333333,5.0,0.0,5.0,4.0,4.0,0.0,5.0,0.0,0.0,3.0,5.5,0.0,0.0,0.0,5.5,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3,6
513,976,Yongwa Darline,DL,6.0,6.0,4.67,4.5,4.68,9,4,14,0.56,0.71,0.75,0,0,0,0.33,0.5,0.57,361,207,785,40.11,51.75,56.07,0.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7063,234.0,4.0,4.0,36.73,6.0,0.0,0.0,0.0,4.5,4.5,4.0,4.5,5.5,4.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,5.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,6.0,4,5
514,977,Ousmane Camara,DC,1.0,1.0,4.67,0.0,4.67,3,0,3,0.29,0.0,0.29,0,0,0,0.0,0.0,0.0,22,0,22,7.33,0.0,7.33,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8889,13.0,0.0,1.0,33.33,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
515,978,Kévin Keben Kévin,DC,1.0,2.0,4.65,0.0,4.65,10,0,10,0.34,0.0,0.34,0,0,0,0.3,0.0,0.3,299,0,299,29.9,0.0,29.9,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7306,172.0,4.0,2.0,38.71,2.0,0.0,0.0,4.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.0,4.5,0.0,0.0,5.0,4.5,4.5,5.0,0.0,0.0,4.5,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
516,979,João Victor,DC,9.0,9.0,4.65,4.5,4.65,10,2,10,1.06,0.71,1.06,0,0,0,0.6,0.5,0.6,613,64,613,61.3,32.0,61.3,0.0,0.0,0.0,1000.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8187,440.0,14.0,7.0,53.23,6.0,0.0,0.0,0.0,4.166666666666667,4.6875,5.0,4.0,0.0,3.5,5.0,6.0,5.5,0.0,3.0,5.5,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8
517,981,Guilbert Frédéric,DL,9.0,11.0,4.63,4.5,4.7,12,4,20,0.88,0.91,0.94,0,0,0,0.92,1.0,0.85,925,327,1483,77.08,81.75,74.15,0.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6853,743.0,29.0,20.0,53.54,18.0,0.0,0.0,4.5,4.5,4.722222222222222,5.5,5.0,4.0,3.5,0.0,4.5,4.5,5.0,5.5,5.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.5,0.0,4.0,4.5,5.5,4,9
518,984,Alphonse Mickaël,DL,9.0,10.0,4.59,0.0,4.59,23,0,23,0.6,0.0,0.6,0,0,0,0.57,0.0,0.57,1244,0,1244,54.09,0.0,54.09,0.0,0.0,0.0,1000.0,2.5,0.0,0.0,0.0,0.0,0.0,11.0,0.5888,876.0,34.0,22.0,54.49,16.0,0.0,0.0,4.5,3.25,4.428571428571429,0.0,0.0,3.0,3.5,5.0,0.0,5.5,5.0,4.5,4.5,0.0,0.0,0.0,5.0,5.0,5.0,5.0,4.5,5.0,0.0,0.0,5.0,4.5,4.5,5.0,5.0,0.0,4.0,4.5,3.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2,7
519,985,Chétti Ilyés,DL,3.0,0.0,4.58,0.0,4.58,6,0,6,0.38,0.0,0.38,0,0,0,0.33,0.0,0.33,205,0,205,34.17,0.0,34.17,0.0,0.0,0.0,1000.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.7456,154.0,4.0,4.0,38.89,4.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
520,987,Diallo Ismaël,DL,9.0,0.0,4.54,4.5,4.5,25,3,26,0.89,1.0,0.89,0,0,0,0.88,0.67,0.88,1944,219,2022,77.76,73.0,77.77,0.0,0.0,0.0,1000.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.7445,1261.0,26.0,24.0,48.77,38.0,0.0,0.0,3.0,4.5,5.0,5.5,3.5,4.5,0.0,5.0,5.5,0.0,6.0,0.0,0.0,3.0,5.0,4.5,3.0,4.5,4.0,5.5,4.0,5.5,0.0,4.5,0.0,5.0,3.0,5.5,4.5,4.5,0.0,3.0,4.5,5.0,5.0,0.0,0.0,0.0,0.0,3.5,0.0,3,6
521,989,Bamba Abdoulaye,DL,5.0,5.0,4.53,4.75,4.52,15,6,24,0.64,0.42,0.68,0,0,0,0.4,0.33,0.42,817,265,1270,54.47,44.17,52.92,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8571,489.0,12.0,9.0,68.42,7.0,0.0,0.0,0.0,4.875,4.75,5.0,5.0,5.0,4.5,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,5.0,3.0,3.5,4.5,5.0,0.0,0.0,5.0,5.0,5.0,3.5,4.0,3.0,4,6
522,990,Valery Yan,DL,8.0,8.0,4.52,4.58,4.5,24,13,28,0.8,0.93,0.79,0,0,0,1.0,1.0,0.96,1998,1146,2277,83.25,88.15,81.32,0.0,0.0,0.0,1000.0,5.5,0.0,0.0,0.0,0.0,4.0,18.0,0.7569,1334.0,28.0,31.0,51.8,34.0,0.0,0.0,4.5,5.625,4.65,6.0,5.0,6.0,5.5,3.5,4.5,3.5,3.5,4.0,5.0,5.0,4.5,3.5,0.0,0.0,4.5,5.5,5.0,0.0,5.0,4.5,4.0,3.5,3.5,4.5,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,4,10
523,991,Palmer-Brown Erik,DC,9.0,9.0,4.52,4.52,4.65,32,32,41,0.99,0.99,1.04,0,0,0,0.94,0.94,0.93,2653,2653,3426,82.91,82.91,83.56,0.0,0.0,0.0,1000.0,1.5,0.0,0.0,0.0,0.0,0.0,2.0,0.819,1555.0,21.0,23.0,59.09,23.0,0.0,0.0,4.0,4.25,4.4,4.5,3.5,4.0,5.0,5.5,4.0,5.0,5.0,4.5,3.0,3.5,3.0,5.0,3.0,3.5,4.0,5.5,5.0,6.0,5.0,5.0,5.0,3.0,5.0,6.0,4.5,6.0,6.0,5.5,3.0,3.5,4.5,5.5,3.5,4.0,6.0,5.0,5.0,4,10
524,992,Youssouf Mohamed,DL,9.0,11.0,4.5,0.0,4.69,24,0,32,0.68,0.0,0.7,0,0,0,0.88,0.0,0.88,1919,0,2561,79.96,0.0,80.03,0.0,0.0,0.0,1000.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.7249,1399.0,53.0,35.0,54.92,38.0,0.0,0.0,4.5,3.5,4.333333333333333,0.0,0.0,0.0,3.5,4.5,4.5,5.0,0.0,4.0,4.5,5.0,5.0,4.0,3.0,5.0,4.0,6.0,5.0,4.5,4.5,4.5,4.5,5.0,4.5,0.0,5.0,5.0,3.0,4.5,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,6.0,1,6
525,997,Paolo Lebas,MD,1.0,3.0,4.5,0.0,4.5,1,0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,55,0,55,55.0,0.0,55.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,19.0,0.0,0.0,25.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
526,1001,Vidal Clément,DC,8.0,0.0,4.43,6.0,4.77,20,1,28,0.86,0.0,0.93,0,0,0,0.75,1.0,0.82,1360,90,2080,68.0,90.0,74.29,0.0,0.0,0.0,1000.0,1.5,0.0,0.0,0.0,0.0,1.0,1.0,0.6914,783.0,19.0,9.0,56.8,17.0,0.0,0.0,0.0,4.75,4.375,6.0,0.0,0.0,3.5,4.0,4.5,5.0,4.5,3.5,4.0,4.5,0.0,0.0,2.0,5.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,5.0,3.5,5.0,4.5,5.0,5.0,0.0,5.0,0.0,0.0,6.0,5.5,6.0,5.0,5.5,6.0,2,8
527,1003,Doumbia Souleyman,DL,7.0,7.0,4.41,0.0,4.5,23,0,30,0.85,0.0,0.86,0,0,0,0.91,0.0,0.93,1772,0,2401,77.04,0.0,80.03,0.0,0.0,0.0,1000.0,1.5,0.0,0.0,0.0,0.0,2.0,8.0,0.8014,1223.0,28.0,31.0,52.28,27.0,0.0,0.0,0.0,5.0,4.4,0.0,5.0,0.0,5.0,3.0,4.5,0.0,0.0,4.5,0.0,0.0,4.0,3.0,0.0,4.5,5.5,4.0,4.5,4.0,0.0,0.0,4.5,4.0,3.5,6.0,5.5,3.5,4.0,5.0,3.5,4.5,6.0,5.0,0.0,5.0,4.5,5.0,3.0,2,5
528,1004,Hountondji Cédric,DC,9.0,10.0,4.41,4.41,4.41,32,32,32,0.95,0.95,0.95,0,0,0,0.97,0.97,0.97,2763,2763,2763,86.34,86.34,86.34,0.0,0.0,0.0,1000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8537,1601.0,53.0,30.0,57.63,36.0,0.0,0.0,4.5,5.25,4.55,5.0,4.0,6.0,6.0,5.5,4.0,3.0,4.0,3.5,4.5,5.5,4.0,3.0,3.5,4.0,4.5,5.5,6.0,4.5,4.5,4.5,4.0,4.0,4.0,5.5,6.0,3.0,3.0,4.0,4.0,3.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
529,1006,Labeau Lascary Rémy,MD,8.0,8.0,4.39,0.0,4.39,9,0,9,0.33,0.0,0.33,0,0,0,0.0,0.0,0.0,105,0,105,11.67,0.0,11.67,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8056,62.0,0.0,3.0,39.13,4.0,0.0,0.0,0.0,0.0,4.375,0.0,0.0,0.0,0.0,4.0,4.5,0.0,0.0,4.5,4.5,4.0,4.0,4.5,0.0,4.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4
530,1009,Logan Costa Logan,DC,3.0,3.0,4.33,0.0,4.3,3,0,5,0.58,0.0,0.67,0,0,0,0.33,0.0,0.4,144,0,242,48.0,0.0,48.4,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9357,82.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,4.0,4.5,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,1,2
531,1011,Konate Cheick,DC,6.0,6.0,4.31,5.25,4.31,8,2,8,1.19,0.35,1.19,0,0,0,0.75,0.0,0.75,560,46,560,70.0,23.0,70.0,0.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7733,420.0,13.0,13.0,57.14,9.0,0.0,0.0,0.0,4.833333333333333,4.3125,5.0,5.5,0.0,4.0,4.5,2.5,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8
